video_id,frame_id,timestamp_sec,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h,is_closed_manual,manual_source
WIN_20260414_20_42_23_Pro,37,1.255079958463136,0.2826086956521739,0.2838854563241673,0.2832470759881705,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,38,1.2890010384215993,0.2705985391259053,0.2606233496293625,0.2656109443776339,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,39,1.3229221183800624,0.2708333333333333,0.3040605745675896,0.2874469539504615,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,40,1.3568431983385254,0.2916666666666667,0.3040605745675896,0.2978636206171281,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,41,1.390764278296989,0.3043478260869565,0.2838854563241673,0.2941166412055619,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,42,1.4246853582554515,0.3040605745675896,0.3040605745675896,0.3040605745675896,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,43,1.458606438213915,0.292893107180262,0.3040605745675896,0.2984768408739258,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,44,1.492527518172378,0.3040605745675896,0.3040605745675896,0.3040605745675896,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,45,1.526448598130841,0.2914138113663596,0.3056040687932808,0.2985089400798202,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,46,1.5603696780893044,0.2916666666666667,0.3056040687932808,0.2986353677299737,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,47,1.5942907580477674,0.2916666666666667,0.3056040687932808,0.2986353677299737,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,48,1.6282118380062305,0.2916666666666667,0.3194671514418757,0.3055669090542712,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,49,1.6621329179646938,0.2916666666666667,0.3056040687932808,0.2986353677299737,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,50,1.6960539979231568,0.2914138113663596,0.3056040687932808,0.2985089400798202,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,51,1.72997507788162,0.3043478260869565,0.3056040687932808,0.3049759474401187,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,52,1.7638961578400831,0.3058927784795346,0.3056040687932808,0.3057484236364077,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,53,1.7978172377985462,0.3043478260869565,0.3178536398630031,0.3111007329749798,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,54,1.8317383177570092,0.2914138113663596,0.3071475630189719,0.2992806871926657,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,55,1.8656593977154723,0.2916666666666667,0.3056040687932808,0.2986353677299737,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,56,1.899580477673936,0.3043478260869565,0.3056040687932808,0.3049759474401187,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,57,1.9335015576323988,0.1954675122220219,0.229523171078075,0.2124953416500485,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,58,1.967422637590862,0.1358036246211761,0.1363636363636363,0.1360836304924062,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,59,2.001343717549325,0.1394766078968045,0.119047619047619,0.1292621134722117,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,60,2.0352647975077884,0.1621105453336672,0.1358036246211761,0.1489570849774216,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,61,2.0691858774662517,0.1589268199315015,0.1363636363636363,0.1476452281475689,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,62,2.1031069574247145,0.1135191570939296,0.113720131978284,0.1136196445361068,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,63,2.137028037383178,0.1085930623455677,0.1135191570939296,0.1110561097197486,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,64,2.1709491173416406,0.1358036246211761,0.1465548294564838,0.1411792270388299,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,65,2.204870197300104,0.1415826368226206,0.1189128733128637,0.1302477550677422,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,66,2.238791277258567,0.1621105453336672,0.1504142109375311,0.1562623781355991,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,67,2.27271235721703,0.1617217870398558,0.1362229885127156,0.1489723877762857,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,68,2.3066334371754933,0.1838578622678489,0.1362229885127156,0.1600404253902823,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,69,2.340554517133957,0.1626111454416565,0.1589268199315015,0.160768982686579,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,70,2.3744755970924194,0.1520302872837948,0.1399073140228706,0.1459688006533327,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,71,2.4083966770508827,0.1390179556210699,0.1664780226380092,0.1527479891295395,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,72,2.442317757009346,0.1542679798990889,0.1589268199315015,0.1565973999152952,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,73,2.476238836967809,0.1542679798990889,0.1362229885127156,0.1452454842059022,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,74,2.510159916926272,0.1621105453336672,0.1135191570939296,0.1378148512137984,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,75,2.5440809968847358,0.1394766078968045,0.1617217870398558,0.1505991974683301,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,76,2.5780020768431986,0.1551163474973166,0.1399073140228706,0.1475118307600936,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,77,2.611923156801661,0.1612239248309862,0.1362229885127156,0.1487234566718509,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,78,2.6458442367601247,0.1299444288758347,0.1362229885127156,0.1330837086942752,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,79,2.679765316718588,0.1394766078968045,0.1362229885127156,0.13784979820476,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,80,2.713686396677051,0.1551163474973166,0.1358036246211761,0.1454599860592463,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,81,2.747607476635514,0.1431495911724328,0.1358036246211761,0.1394766078968045,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,82,2.7815285565939774,0.1551163474973166,0.1358036246211761,0.1454599860592463,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,83,2.81544963655244,0.1838578622678489,0.1584375620580388,0.1711477121629439,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,84,2.8493707165109035,0.1542679798990889,0.1362229885127156,0.1452454842059022,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,85,2.8832917964693667,0.1612239248309862,0.1399073140228706,0.1505656194269284,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,86,2.91721287642783,0.1516018336884738,0.1589268199315015,0.1552643268099877,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,87,2.951133956386293,0.1764225809642671,0.1589268199315015,0.1676747004478843,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,88,2.985055036344756,0.1551163474973166,0.1547039684951536,0.1549101579962351,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,89,3.0189761163032194,0.1759253847117281,0.1363636363636363,0.1561445105376822,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,90,3.052897196261682,0.1551163474973166,0.1703374041190565,0.1627268758081866,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,91,3.086818276220145,0.1612239248309862,0.1626111454416565,0.1619175351363214,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,92,3.1207393561786088,0.1394766078968045,0.1362229885127156,0.13784979820476,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,93,3.154660436137072,0.1551163474973166,0.1303116748146812,0.1427140111559989,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,94,3.188581516095535,0.1833127012838998,0.1589268199315015,0.1711197606077007,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,95,3.222502596053998,0.1584375620580388,0.1426954479754364,0.1505665050167376,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,96,3.256423676012461,0.1759253847117281,0.1816306513502874,0.1787780180310078,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,97,3.290344755970924,0.1516018336884738,0.1362229885127156,0.1439124111005947,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,98,3.3242658359293875,0.1551163474973166,0.1589268199315015,0.157021583714409,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,99,3.358186915887851,0.173259238501113,0.1816306513502874,0.1774449449257002,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,100,3.3921079958463136,0.173259238501113,0.1617217870398558,0.1674905127704844,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,101,3.426029075804777,0.1810714994949015,0.1617217870398558,0.1713966432673787,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,102,3.45995015576324,0.1334589426846774,0.1362229885127156,0.1348409655986965,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,103,3.493871235721703,0.1810714994949015,0.1626111454416565,0.171841322468279,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,104,3.5277923156801663,0.1542679798990889,0.1626111454416565,0.1584395626703728,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,105,3.561713395638629,0.1612239248309862,0.1399073140228706,0.1505656194269284,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,106,3.5956344755970924,0.173259238501113,0.1362229885127156,0.1547411135069143,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,107,3.629555555555556,0.1612239248309862,0.1399073140228706,0.1505656194269284,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,108,3.663476635514019,0.1612239248309862,0.1589268199315015,0.1600753723812439,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,109,3.6973977154724817,0.173259238501113,0.1589268199315015,0.1660930292163072,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,110,3.731318795430945,0.1542679798990889,0.1362229885127156,0.1452454842059022,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,111,3.765239875389408,0.1551163474973166,0.1617217870398558,0.1584190672685862,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,112,3.799160955347871,0.1542679798990889,0.1303116748146812,0.1422898273568851,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,113,3.8330820353063344,0.1612239248309862,0.1362229885127156,0.1487234566718509,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,114,3.8670031152647977,0.1394766078968045,0.1399073140228706,0.1396919609598375,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,115,3.900924195223261,0.1612239248309862,0.1362229885127156,0.1487234566718509,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,116,3.934845275181724,0.173259238501113,0.1520302872837948,0.1626447628924539,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,117,3.968766355140187,0.1516018336884738,0.1520302872837948,0.1518160604861343,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,118,4.00268743509865,0.1584375620580388,0.1362229885127156,0.1473302752853772,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,119,4.036608515057114,0.1584375620580388,0.1399073140228706,0.1491724380404547,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,120,4.070529595015577,0.1612863790250443,0.1465548294564838,0.153920604240764,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,121,4.104450674974039,0.15763206911247,0.1465548294564838,0.1520934492844769,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,122,4.138371754932503,0.1621105453336672,0.1504142109375311,0.1562623781355991,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,123,4.172292834890966,0.1551163474973166,0.1465548294564838,0.1508355884769002,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,124,4.206213914849429,0.1751059801399072,0.1589268199315015,0.1670164000357044,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,125,4.240134994807892,0.173259238501113,0.1589268199315015,0.1660930292163072,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,126,4.274056074766356,0.1543938648123322,0.1617217870398558,0.158057825926094,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,127,4.307977154724818,0.1810714994949015,0.1617217870398558,0.1713966432673787,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,128,4.341898234683281,0.1838578622678489,0.1465548294564838,0.1652063458621664,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,129,4.375819314641745,0.1810714994949015,0.1589268199315015,0.1699991597132015,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,130,4.409740394600208,0.173259238501113,0.1703374041190565,0.1717983213100848,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,131,4.443661474558671,0.1759253847117281,0.1589268199315015,0.1674261023216148,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,132,4.477582554517134,0.1759253847117281,0.1362229885127156,0.1560741866122218,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,133,4.511503634475598,0.150895720492676,0.1399073140228706,0.1454015172577733,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,134,4.54542471443406,0.1604042660807418,0.1399073140228706,0.1501557900518062,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,135,4.579345794392523,0.1551163474973166,0.1399073140228706,0.1475118307600936,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,136,4.613266874350987,0.1535494486409535,0.1584375620580388,0.1559935053494962,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,137,4.64718795430945,0.1612863790250443,0.1542679798990889,0.1577771794620666,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,138,4.681109034267913,0.15763206911247,0.1338361212611483,0.1457340951868092,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,139,4.715030114226376,0.1604042660807418,0.1584375620580388,0.1594209140693903,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,140,4.748951194184839,0.1516018336884738,0.1362229885127156,0.1439124111005947,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,141,4.782872274143302,0.1299444288758347,0.1399073140228706,0.1349258714493527,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,142,4.816793354101765,0.1542679798990889,0.1362229885127156,0.1452454842059022,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,143,4.850714434060229,0.1759253847117281,0.1362229885127156,0.1560741866122218,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,144,4.884635514018692,0.1621105453336672,0.1362229885127156,0.1491667669231914,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,145,4.918556593977155,0.1516018336884738,0.1394766078968045,0.1455392207926392,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,146,4.952477673935618,0.1542679798990889,0.1520302872837948,0.1531491335914419,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,147,4.986398753894081,0.1535494486409535,0.1358036246211761,0.1446765366310648,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,148,5.020319833852544,0.1542679798990889,0.1621105453336672,0.158189262616378,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,149,5.054240913811007,0.1535494486409535,0.1394766078968045,0.146513028268879,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,150,5.088161993769471,0.1542679798990889,0.1362229885127156,0.1452454842059022,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,151,5.122083073727934,0.1604042660807418,0.1399073140228706,0.1501557900518062,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,152,5.156004153686397,0.1612863790250443,0.1460599955677586,0.1536731872964014,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,153,5.18992523364486,0.1535494486409535,0.1394766078968045,0.146513028268879,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,154,5.223846313603323,0.1385899873941236,0.1465548294564838,0.1425724084253037,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,155,5.257767393561786,0.1394766078968045,0.1362229885127156,0.13784979820476,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,156,5.291688473520249,0.1118015378720383,0.1399073140228706,0.1258544259474545,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,157,5.325609553478713,0.1394766078968045,0.1362229885127156,0.13784979820476,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,158,5.359530633437176,0.1810714994949015,0.1590909090909091,0.1700812042929053,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,159,5.393451713395639,0.238904737160249,0.2045454545454545,0.2217250958528517,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,160,5.427372793354102,0.2497421456066453,0.2272727272727272,0.2385074364396862,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,161,5.461293873312565,0.2626687547434931,0.2727272727272727,0.2676980137353829,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,162,5.495214953271028,0.2826086956521739,0.2515059953961582,0.267057345524166,1,1,245,148,125,125,1,selfrec_closed_interval
WIN_20260414_20_42_23_Pro,163,5.529136033229491,0.3043478260869565,0.2606233496293625,0.2824855878581596,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,164,5.563057113187955,0.2844078851782757,0.2624208410328536,0.2734143631055646,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,165,5.596978193146418,0.3043478260869565,0.3286748335710574,0.316511329829007,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,166,5.63089927310488,0.3043478260869565,0.2841394535019672,0.2942436397944619,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,167,5.664820353063344,0.3260869565217391,0.3071475630189719,0.3166172597703555,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,168,5.698741433021807,0.3260869565217391,0.3056040687932808,0.3158455126575099,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,169,5.73266251298027,0.3491795166679051,0.3488499518144798,0.3490147342411924,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,170,5.7665835929387335,0.3478260869565217,0.3056040687932808,0.3267150778749013,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,171,5.800504672897197,0.3260869565217391,0.3056040687932808,0.3158455126575099,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,172,5.83442575285566,0.3276319089143172,0.3262094138462514,0.3269206613802843,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,173,5.868346832814122,0.3040605745675896,0.3056040687932808,0.3048323216804351,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,174,5.902267912772586,0.3043478260869565,0.3271313393453662,0.3157395827161614,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,175,5.936188992731049,0.3260869565217391,0.3488499518144798,0.3374684541681094,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,176,5.970110072689512,0.3478260869565217,0.3273226812623943,0.337574384109458,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,177,6.004031152647976,0.3260869565217391,0.3474977995058167,0.3367923780137779,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,178,6.037952232606439,0.3257791870367031,0.3474977995058167,0.3366384932712599,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,179,6.071873312564901,0.3260869565217391,0.3271313393453662,0.3266091479335526,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,180,6.105794392523364,0.3478260869565217,0.3262094138462514,0.3370177504013866,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,181,6.139715472481828,0.3274403862331224,0.3271313393453662,0.3272858627892443,1,1,245,148,125,125,0,
WIN_20260414_20_42_23_Pro,182,6.173636552440291,0.3409090909090909,0.3056040687932808,0.3232565798511858,1,1,245,148,125,125,0,
