video_id,frame_id,timestamp,blink_id,is_blink,is_closed,is_valid,nf,le_fc,le_nv,re_fc,re_nv,extra_fields_raw
2,108,4.66768,-1,0,0,1,X,X,X,X,X,240:177:138:131:256:196:281:197:319:198:346:197
2,109,4.6996,-1,0,0,1,X,X,X,X,X,240:178:139:129:256:196:281:197:320:198:345:197
2,110,4.73158,-1,0,0,1,X,X,X,X,X,239:178:140:131:256:196:281:197:320:198:345:197
2,111,4.76359,-1,0,0,1,X,X,X,X,X,239:177:142:133:256:195:281:196:320:197:345:197
2,112,4.79509,-1,0,0,1,X,X,X,X,X,240:178:138:131:256:195:281:196:319:197:345:196
2,113,4.82758,-1,0,0,1,X,X,X,X,X,240:177:142:133:256:195:282:196:320:197:345:196
2,114,4.85956,-1,0,0,1,X,X,X,X,X,239:177:142:130:256:195:281:197:319:197:345:196
2,115,4.89102,-1,0,0,1,X,X,X,X,X,239:177:138:123:255:195:280:197:319:197:345:196
2,116,4.92356,-1,0,0,1,X,X,X,X,X,239:177:137:123:255:195:280:197:319:198:345:196
2,117,4.95563,-1,0,0,1,X,X,X,X,X,239:178:139:141:256:196:280:196:319:197:344:197
2,118,4.98752,-1,0,0,1,X,X,X,X,X,239:178:140:135:256:196:280:196:318:197:344:197
2,119,5.03492,-1,0,0,1,X,X,X,X,X,239:178:137:122:255:195:280:197:319:198:345:197
2,120,5.06766,-1,0,0,1,X,X,X,X,X,239:178:138:144:256:195:280:197:318:198:344:197
2,121,5.09956,-1,0,0,1,X,X,X,X,X,239:178:138:144:256:195:280:197:318:198:344:197
2,122,5.13152,-1,0,0,1,X,X,X,X,X,238:178:143:140:256:195:280:196:319:197:344:196
2,123,5.16362,-1,0,0,1,X,X,X,X,X,239:177:142:133:256:194:280:195:319:195:344:195
2,124,5.19561,-1,0,0,1,X,X,X,X,X,240:177:135:123:254:194:279:196:318:196:344:195
2,125,5.22761,-1,0,0,1,X,X,X,X,X,239:177:136:123:254:193:279:196:318:196:344:194
2,126,5.25949,-1,0,0,1,X,X,X,X,X,239:178:140:138:254:193:279:195:318:195:345:194
2,127,5.29161,-1,0,0,1,X,X,X,X,X,240:178:138:138:254:193:280:195:317:195:344:194
2,128,5.3236,-1,0,0,1,X,X,X,X,X,239:178:136:122:254:193:279:196:318:196:344:194
2,129,5.35543,-1,0,0,1,X,X,X,X,X,239:178:137:143:254:193:279:195:317:196:344:194
2,130,5.38751,-1,0,0,1,X,X,X,X,X,240:178:136:140:254:194:279:196:317:196:344:194
2,131,5.41971,-1,0,0,1,X,X,X,X,X,239:177:136:123:254:193:279:196:317:196:344:194
2,132,5.46728,-1,0,0,1,X,X,X,X,X,239:177:136:123:254:193:279:196:317:196:344:194
2,133,5.49953,-1,0,0,1,X,X,X,X,X,239:177:136:123:254:193:279:196:318:196:344:194
2,134,5.53148,-1,0,0,1,X,X,X,X,X,239:177:136:123:254:193:279:196:317:196:344:194
2,135,5.56354,-1,0,0,1,X,X,X,X,X,239:178:136:122:254:193:279:196:317:196:344:194
2,136,5.59558,-1,0,0,1,X,X,X,X,X,238:178:137:122:254:193:279:196:318:196:344:195
2,137,5.62753,-1,0,0,1,X,X,X,X,X,239:178:136:122:254:193:279:196:318:197:344:195
2,138,5.65951,-1,0,0,1,X,X,X,X,X,239:178:136:122:254:193:279:196:318:197:344:195
2,139,5.69148,-1,0,0,1,X,X,X,X,X,240:178:139:135:254:193:279:195:318:196:344:194
2,140,5.72394,-1,0,0,1,X,X,X,X,X,239:177:136:123:254:193:279:196:317:196:344:194
2,141,5.75581,-1,0,0,1,X,X,X,X,X,239:177:136:123:254:193:279:195:317:195:344:194
2,142,5.78703,-1,0,0,1,X,X,X,X,X,239:177:136:122:254:192:279:195:317:195:344:193
2,143,5.81961,-1,0,0,1,X,X,X,X,X,239:177:136:123:254:192:279:195:317:195:344:193
2,144,5.86692,-1,0,0,1,X,X,X,X,X,239:177:136:123:254:192:279:195:318:195:344:194
2,145,5.89954,-1,0,0,1,X,X,X,X,X,239:177:136:123:254:192:279:195:318:195:344:194
2,146,5.93102,-1,0,0,1,X,X,X,X,X,239:177:137:124:254:193:279:196:318:196:344:194
2,147,5.96301,-1,0,0,1,X,X,X,X,X,238:177:137:124:254:193:279:196:318:196:344:194
2,148,5.99513,-1,0,0,1,X,X,X,X,X,239:177:137:123:254:193:279:196:318:196:344:194
2,149,6.02701,-1,0,0,1,X,X,X,X,X,239:177:135:123:254:193:279:195:318:195:344:194
2,150,6.05954,-1,0,0,1,X,X,X,X,X,239:177:136:123:254:192:279:195:318:195:344:193
2,151,6.09102,-1,0,0,1,X,X,X,X,X,239:177:137:123:254:192:279:195:318:195:344:193
2,152,6.12351,-1,0,0,1,X,X,X,X,X,239:177:137:123:254:193:279:195:318:195:344:193
2,153,6.15544,-1,0,0,1,X,X,X,X,X,239:177:137:123:254:193:279:195:318:195:344:193
2,154,6.18707,-1,0,0,1,X,X,X,X,X,239:177:136:122:254:193:279:196:318:196:344:194
2,155,6.2195,-1,0,0,1,X,X,X,X,X,239:177:137:123:255:193:279:196:318:196:345:195
2,156,6.26728,-1,0,0,1,X,X,X,X,X,239:178:143:132:255:193:280:196:319:197:346:195
2,157,6.29949,-1,0,0,1,X,X,X,X,X,239:177:137:123:255:193:280:196:319:196:345:195
2,158,6.33099,-1,0,0,1,X,X,X,X,X,239:177:137:122:255:193:280:196:319:196:345:194
2,159,6.36349,-1,0,0,1,X,X,X,X,X,239:177:138:122:255:193:280:196:319:196:346:194
2,160,6.39507,-1,0,0,1,X,X,X,X,X,240:177:137:122:255:193:281:196:319:197:346:195
2,161,6.42743,-1,0,0,1,X,X,X,X,X,239:177:138:122:255:193:281:196:319:196:346:195
2,162,6.45944,-1,0,0,1,X,X,X,X,X,239:177:138:122:255:193:281:196:319:196:346:195
2,163,6.49145,-1,0,0,1,X,X,X,X,X,240:177:137:123:255:193:280:196:319:197:346:195
2,164,6.52301,-1,0,0,1,X,X,X,X,X,239:177:139:122:255:194:281:196:319:197:346:195
2,165,6.55557,-1,0,0,1,X,X,X,X,X,239:177:138:122:255:193:281:196:319:196:345:195
2,166,6.5871,-1,0,0,1,X,X,X,X,X,240:177:137:122:255:193:281:196:319:197:346:195
2,167,6.61892,-1,0,0,1,X,X,X,X,X,240:177:137:122:255:193:281:196:319:196:346:195
2,168,6.65168,-1,0,0,1,X,X,X,X,X,240:177:137:122:255:193:281:196:319:196:346:195
2,169,6.6995,-1,0,0,1,X,X,X,X,X,240:177:137:122:255:193:281:196:319:196:346:195
2,170,6.73085,-1,0,0,1,X,X,X,X,X,240:177:138:122:255:193:281:196:319:197:346:195
2,171,6.76351,-1,0,0,1,X,X,X,X,X,240:177:138:122:255:193:281:196:319:197:346:195
2,172,6.79551,-1,0,0,1,X,X,X,X,X,240:177:137:122:255:193:281:196:319:197:346:195
2,173,6.82743,-1,0,0,1,X,X,X,X,X,240:177:138:122:255:193:281:196:319:197:346:195
2,174,6.85907,-1,0,0,1,X,X,X,X,X,240:177:137:122:255:193:281:196:319:196:346:195
2,175,6.89145,-1,0,0,1,X,X,X,X,X,239:177:137:122:255:193:281:196:319:196:346:195
2,176,6.92333,-1,0,0,1,X,X,X,X,X,240:177:136:122:255:193:281:196:319:196:346:195
2,177,6.95539,-1,0,0,1,X,X,X,X,X,239:177:138:122:255:193:281:196:320:196:347:195
2,178,6.98693,-1,0,0,1,X,X,X,X,X,240:177:137:122:255:192:280:195:319:196:346:194
2,179,7.01905,-1,0,0,1,X,X,X,X,X,240:177:137:122:255:192:280:195:319:196:346:194
2,180,7.05162,-1,0,0,1,X,X,X,X,X,240:178:134:134:255:194:279:196:319:196:346:195
2,181,7.09938,-1,0,0,1,X,X,X,X,X,240:177:136:123:255:193:280:196:319:197:346:195
2,182,7.1308,-1,0,0,1,X,X,X,X,X,240:177:137:123:255:193:281:196:319:196:346:195
2,183,7.16341,-1,0,0,1,X,X,X,X,X,239:177:138:122:255:193:280:196:319:196:346:194
2,184,7.19511,-1,0,0,1,X,X,X,X,X,239:177:138:121:255:193:281:195:319:196:346:194
2,185,7.22703,-1,0,0,1,X,X,X,X,X,239:177:139:122:255:193:281:196:319:196:346:194
2,186,7.25932,-1,0,0,1,X,X,X,X,X,239:177:139:121:255:193:281:196:320:196:347:195
2,187,7.29143,-1,0,0,1,X,X,X,X,X,240:177:137:122:255:193:281:196:319:196:346:195
2,188,7.32347,-1,0,0,1,X,X,X,X,X,239:177:138:122:255:193:281:196:319:197:346:195
2,189,7.355,-1,0,0,1,X,X,X,X,X,239:177:139:122:255:194:281:196:319:197:346:195
2,190,7.38755,-1,0,0,1,X,X,X,X,X,239:178:139:121:255:193:281:196:319:197:346:195
2,191,7.41899,-1,0,0,1,X,X,X,X,X,239:177:139:122:255:194:280:196:319:197:346:195
2,192,7.45161,-1,0,0,1,X,X,X,X,X,239:177:138:121:255:194:280:196:319:196:346:195
2,193,7.48345,1,1,0,1,X,X,X,X,X,240:177:136:122:255:196:280:197:319:198:345:197
2,194,7.53093,1,1,1,1,X,C,X,C,X,240:177:135:122:257:198:281:198:318:199:344:199
2,195,7.56343,1,1,1,1,X,C,X,C,X,240:177:135:122:257:199:282:199:318:200:343:200
2,196,7.59532,1,1,1,1,X,C,X,C,X,239:177:137:123:257:199:281:198:318:199:343:200
2,197,7.62743,1,1,1,1,X,C,X,C,X,240:178:137:122:256:198:281:198:318:199:344:199
2,198,7.65937,1,1,0,1,X,X,X,X,X,240:178:136:121:255:197:280:198:318:198:344:198
2,199,7.69136,1,1,0,1,X,X,X,X,X,240:178:135:121:255:197:280:198:319:198:344:197
2,200,7.7234,1,1,0,1,X,X,X,X,X,240:178:135:121:255:196:280:197:319:198:345:197
2,201,7.75543,-1,0,0,1,X,X,X,X,X,240:178:136:121:255:196:280:197:319:198:344:197
2,202,7.78738,-1,0,0,1,X,X,X,X,X,240:177:136:122:255:195:280:196:319:197:344:196
2,203,7.81899,-1,0,0,1,X,X,X,X,X,240:177:136:122:255:195:280:196:318:196:344:195
2,204,7.85181,-1,0,0,1,X,X,X,X,X,240:176:136:122:255:194:280:196:318:196:344:195
2,205,7.88389,-1,0,0,1,X,X,X,X,X,240:176:136:122:255:194:280:196:318:196:344:195
2,206,7.93083,-1,0,0,1,X,X,X,X,X,240:176:137:122:255:194:280:196:319:197:344:195
2,207,7.96331,-1,0,0,1,X,X,X,X,X,240:177:137:121:255:195:280:196:319:197:345:196
2,208,7.99498,-1,0,0,1,X,X,X,X,X,239:177:137:121:255:195:280:196:319:197:345:196
2,209,8.0274,-1,0,0,1,X,X,X,X,X,239:177:137:121:255:195:280:196:319:197:345:195
2,210,8.05926,-1,0,0,1,X,X,X,X,X,239:177:138:121:255:195:280:196:319:196:345:195
2,211,8.09142,-1,0,0,1,X,X,X,X,X,239:176:138:122:255:194:280:196:319:196:345:195
2,212,8.12283,-1,0,0,1,X,X,X,X,X,239:176:138:122:255:194:280:196:319:196:345:195
2,213,8.15498,-1,0,0,1,X,X,X,X,X,239:177:139:129:256:195:280:196:320:196:345:195
2,214,8.18696,-1,0,0,1,X,X,X,X,X,240:176:137:122:255:194:280:196:319:196:345:195
2,215,8.21893,-1,0,0,1,X,X,X,X,X,240:177:137:121:255:194:280:196:319:197:345:195
2,216,8.25159,-1,0,0,1,X,X,X,X,X,240:177:137:121:255:194:280:196:319:196:345:195
2,217,8.28353,-1,0,0,1,X,X,X,X,X,239:177:138:121:255:194:280:196:319:196:345:195
2,218,8.33135,-1,0,0,1,X,X,X,X,X,240:176:137:122:255:194:280:196:319:196:345:195
2,219,8.36319,-1,0,0,1,X,X,X,X,X,239:176:138:122:255:194:280:196:319:196:345:195
2,220,8.39538,-1,0,0,1,X,X,X,X,X,239:176:138:122:255:194:280:196:319:196:345:195
2,221,8.42688,-1,0,0,1,X,X,X,X,X,240:176:136:121:255:194:280:195:319:196:345:195
2,222,8.45886,-1,0,0,1,X,X,X,X,X,240:176:135:122:255:194:280:196:319:196:345:195
2,223,8.49129,-1,0,0,1,X,X,X,X,X,240:176:137:122:255:194:280:196:319:196:345:195
2,224,8.52335,-1,0,0,1,X,X,X,X,X,239:176:136:122:254:194:279:196:318:196:344:195
2,225,8.55538,-1,0,0,1,X,X,X,X,X,240:176:136:122:254:193:279:196:318:196:344:195
2,226,8.58694,-1,0,0,1,X,X,X,X,X,239:177:142:130:255:194:279:195:319:196:344:194
2,227,8.61914,-1,0,0,1,X,X,X,X,X,240:176:136:122:254:193:280:195:318:196:344:194
2,228,8.65093,-1,0,0,1,X,X,X,X,X,240:176:135:123:255:193:280:195:318:196:344:194
2,229,8.68362,-1,0,0,1,X,X,X,X,X,239:176:138:134:255:193:280:195:319:195:345:194
2,230,8.71576,-1,0,0,1,X,X,X,X,X,239:176:139:132:256:193:280:195:319:195:345:194
2,231,8.76317,-1,0,0,1,X,X,X,X,X,240:176:136:122:255:193:279:195:318:196:344:194
2,232,8.79537,-1,0,0,1,X,X,X,X,X,240:176:136:122:254:193:279:196:318:196:344:194
2,233,8.82733,-1,0,0,1,X,X,X,X,X,240:176:135:122:254:193:279:196:318:196:344:194
2,234,8.85934,-1,0,0,1,X,X,X,X,X,240:176:136:122:254:193:279:196:318:196:344:194
2,235,8.89128,-1,0,0,1,X,X,X,X,X,240:177:137:132:255:194:279:195:319:196:345:194
2,236,8.92336,-1,0,0,1,X,X,X,X,X,239:176:137:121:254:193:279:195:318:195:344:193
2,237,8.95533,-1,0,0,1,X,X,X,X,X,239:176:139:132:255:193:280:195:319:195:345:194
2,238,8.98691,-1,0,0,1,X,X,X,X,X,239:176:137:122:254:193:279:195:318:195:345:193
2,239,9.01932,-1,0,0,1,X,X,X,X,X,239:176:138:122:254:193:279:195:318:195:344:193
2,240,9.05076,-1,0,0,1,X,X,X,X,X,240:177:137:132:255:193:279:195:319:195:345:194
2,241,9.08385,-1,0,0,1,X,X,X,X,X,239:176:137:122:255:194:280:196:318:196:345:195
2,242,9.11526,-1,0,0,1,X,X,X,X,X,240:177:139:132:255:195:280:196:319:196:345:195
2,243,9.16334,-1,0,0,1,X,X,X,X,X,239:177:139:132:256:195:280:195:320:196:345:195
2,244,9.19483,-1,0,0,1,X,X,X,X,X,239:177:139:121:255:194:280:196:319:197:345:195
2,245,9.22691,-1,0,0,1,X,X,X,X,X,239:176:138:122:255:194:280:196:319:196:345:195
2,246,9.25892,-1,0,0,1,X,X,X,X,X,240:176:136:121:255:194:280:196:319:196:345:195
2,247,9.29131,-1,0,0,1,X,X,X,X,X,240:176:137:121:256:194:280:196:319:196:345:195
2,248,9.32333,-1,0,0,1,X,X,X,X,X,240:176:137:122:256:194:280:196:319:196:346:195
2,249,9.3549,-1,0,0,1,X,X,X,X,X,240:176:137:121:255:194:280:195:319:196:346:195
2,250,9.38729,-1,0,0,1,X,X,X,X,X,240:176:137:122:256:194:281:196:319:197:345:196
2,251,9.41891,-1,0,0,1,X,X,X,X,X,240:177:136:121:256:195:281:196:319:197:345:196
2,252,9.45132,-1,0,0,1,X,X,X,X,X,241:177:136:121:255:195:280:196:319:197:345:196
2,253,9.48356,-1,0,0,1,X,X,X,X,X,240:177:137:121:256:195:281:196:319:197:345:196
2,254,9.51524,-1,0,0,1,X,X,X,X,X,240:177:138:121:256:195:281:196:319:197:345:196
2,255,9.56343,-1,0,0,1,X,X,X,X,X,239:176:137:130:256:194:280:195:320:196:345:195
2,256,9.59516,-1,0,0,1,X,X,X,X,X,239:176:144:132:256:195:281:195:319:196:345:195
2,257,9.62731,2,1,0,1,X,X,X,X,X,239:177:140:133:257:197:281:196:319:197:344:197
2,258,9.65881,2,1,1,1,X,C,X,C,X,240:177:135:121:258:198:282:198:318:199:343:198
2,259,9.69131,2,1,1,1,X,C,X,C,X,240:177:135:122:257:199:282:199:317:199:343:199
2,260,9.72333,2,1,1,1,X,C,X,C,X,240:177:136:122:257:199:281:199:318:199:344:199
2,261,9.7549,2,1,1,1,X,C,X,C,X,239:177:138:121:256:198:281:198:318:198:343:199
2,262,9.78689,2,1,1,1,X,C,X,C,X,240:177:137:121:255:197:281:197:319:198:345:198
2,263,9.81923,2,1,1,1,X,C,X,C,X,239:177:143:135:257:197:281:196:319:197:344:198
2,264,9.85119,2,1,0,1,X,X,X,X,X,239:177:140:131:256:196:280:195:319:196:345:197
2,265,9.8835,2,1,0,1,X,X,X,X,X,239:177:138:137:256:196:280:196:319:196:344:196
2,266,9.91518,-1,0,0,1,X,X,X,X,X,239:177:142:132:257:195:281:195:320:196:345:196
2,267,9.94735,-1,0,0,1,X,X,X,X,X,239:177:137:121:255:195:280:196:319:197:345:196
2,268,9.99509,-1,0,0,1,X,X,X,X,X,239:177:138:121:255:195:280:196:319:197:345:196
2,269,10.0268,-1,0,0,1,X,X,X,X,X,239:177:138:121:255:195:280:196:319:197:344:196
2,270,10.0593,-1,0,0,1,X,X,X,X,X,240:177:137:121:255:195:280:196:319:196:345:195
2,271,10.0909,-1,0,0,1,X,X,X,X,X,240:177:137:121:256:195:280:196:319:196:345:195
2,272,10.1229,-1,0,0,1,X,X,X,X,X,240:177:136:121:255:194:280:196:319:196:344:195
2,273,10.1549,-1,0,0,1,X,X,X,X,X,240:177:137:121:255:194:280:196:319:196:345:195
2,274,10.187,-1,0,0,1,X,X,X,X,X,240:177:139:130:256:194:280:195:319:196:345:194
2,275,10.2189,-1,0,0,1,X,X,X,X,X,240:177:136:121:255:194:280:195:319:196:345:194
2,276,10.2512,-1,0,0,1,X,X,X,X,X,240:176:137:122:255:193:280:195:319:196:345:194
2,277,10.283,-1,0,0,1,X,X,X,X,X,240:176:136:122:255:193:280:195:318:196:345:194
2,278,10.3155,-1,0,0,1,X,X,X,X,X,240:177:136:121:255:193:279:196:318:196:345:194
2,279,10.3477,-1,0,0,1,X,X,X,X,X,240:177:137:121:255:193:279:196:318:196:345:195
2,280,10.3951,-1,0,0,1,X,X,X,X,X,240:177:137:121:254:194:279:196:318:196:345:194
2,281,10.4272,-1,0,0,1,X,X,X,X,X,239:177:140:131:255:194:279:196:319:196:344:194
2,282,10.4593,-1,0,0,1,X,X,X,X,X,239:177:137:121:254:193:279:196:318:196:344:194
2,283,10.4912,-1,0,0,1,X,X,X,X,X,239:177:138:129:254:193:278:195:318:196:343:194
2,284,10.5232,-1,0,0,1,X,X,X,X,X,239:177:137:130:254:193:279:195:318:195:344:194
2,285,10.5553,-1,0,0,1,X,X,X,X,X,239:177:137:121:254:193:279:195:317:196:344:194
2,286,10.5868,-1,0,0,1,X,X,X,X,X,238:176:138:122:254:193:279:195:317:195:344:194
2,287,10.6188,-1,0,0,1,X,X,X,X,X,239:176:137:122:254:193:279:195:317:196:344:194
2,288,10.6508,-1,0,0,1,X,X,X,X,X,239:176:137:122:254:193:279:195:317:195:344:194
2,289,10.6828,-1,0,0,1,X,X,X,X,X,239:177:138:132:254:193:279:195:318:196:344:194
2,290,10.7155,-1,0,0,1,X,X,X,X,X,239:176:138:130:254:193:279:195:318:195:344:194
2,291,10.7475,-1,0,0,1,X,X,X,X,X,240:177:141:133:255:194:279:196:318:196:344:194
2,292,10.7952,-1,0,0,1,X,X,X,X,X,240:177:139:134:255:194:279:195:319:195:344:194
2,293,10.8272,-1,0,0,1,X,X,X,X,X,239:177:142:133:255:194:280:195:319:196:344:194
2,294,10.8593,-1,0,0,1,X,X,X,X,X,240:177:136:121:255:193:280:195:318:195:345:194
2,295,10.8912,-1,0,0,1,X,X,X,X,X,240:177:141:130:256:194:280:195:319:195:345:194
2,296,10.9233,-1,0,0,1,X,X,X,X,X,240:176:137:122:255:193:280:195:318:195:345:194
2,297,10.9547,-1,0,0,1,X,X,X,X,X,240:176:136:121:255:193:280:195:319:195:345:194
2,298,10.9872,-1,0,0,1,X,X,X,X,X,240:176:137:122:255:193:280:195:319:196:345:194
2,299,11.0187,-1,0,0,1,X,X,X,X,X,240:177:139:132:256:194:281:195:319:195:345:195
2,300,11.0512,-1,0,0,1,X,X,X,X,X,240:176:137:122:255:194:280:196:319:196:345:195
2,301,11.0832,-1,0,0,1,X,X,X,X,X,240:177:140:131:256:195:280:195:319:196:345:195
2,302,11.1154,-1,0,0,1,X,X,X,X,X,240:176:138:134:256:194:280:195:319:196:345:195
2,303,11.1475,-1,0,0,1,X,X,X,X,X,240:177:145:143:257:195:281:196:320:197:345:196
2,304,11.1791,-1,0,0,1,X,X,X,X,X,240:177:141:130:257:195:281:196:319:197:345:196
2,305,11.2266,-1,0,0,1,X,X,X,X,X,240:178:142:132:256:195:280:196:319:196:345:195
2,306,11.2591,-1,0,0,1,X,X,X,X,X,239:177:136:121:255:195:280:196:319:197:345:195
2,307,11.2909,-1,0,0,1,X,X,X,X,X,240:177:136:121:255:194:280:196:319:197:345:195
2,308,11.3231,-1,0,0,1,X,X,X,X,X,240:177:136:121:255:194:280:196:319:196:345:195
2,309,11.3552,-1,0,0,1,X,X,X,X,X,240:177:143:135:256:195:280:195:319:196:345:195
2,310,11.3868,-1,0,0,1,X,X,X,X,X,240:177:143:135:256:195:280:195:319:196:345:195
2,311,11.4192,-1,0,0,1,X,X,X,X,X,239:177:140:130:256:195:280:196:319:196:345:195
2,312,11.4508,-1,0,0,1,X,X,X,X,X,239:177:140:130:256:195:280:196:319:196:345:195
2,313,11.4832,-1,0,0,1,X,X,X,X,X,240:177:136:121:255:194:280:196:319:196:345:195
2,314,11.5155,-1,0,0,1,X,X,X,X,X,240:177:136:121:255:194:280:196:319:197:345:196
2,315,11.5472,-1,0,0,1,X,X,X,X,X,239:177:136:129:256:195:280:196:319:196:344:196
2,316,11.5788,-1,0,0,1,X,X,X,X,X,239:177:140:129:256:195:280:195:320:196:345:195
2,317,11.6266,-1,0,0,1,X,X,X,X,X,239:177:137:121:255:194:280:196:319:196:345:195
2,318,11.6593,-1,0,0,1,X,X,X,X,X,240:176:136:122:256:194:280:196:319:196:345:195
2,319,11.6907,-1,0,0,1,X,X,X,X,X,240:176:136:122:256:194:280:196:319:196:345:195
2,320,11.7231,-1,0,0,1,X,X,X,X,X,240:178:140:130:256:195:280:196:319:196:345:196
2,321,11.7548,-1,0,0,1,X,X,X,X,X,240:178:143:135:257:196:280:196:319:197:344:196
2,322,11.7872,-1,0,0,1,X,X,X,X,X,240:178:135:121:255:195:280:197:319:197:345:196
2,323,11.8187,-1,0,0,1,X,X,X,X,X,239:178:137:120:255:195:280:197:319:197:344:196
2,324,11.8511,-1,0,0,1,X,X,X,X,X,239:177:143:131:257:195:281:196:319:196:344:195
2,325,11.8831,-1,0,0,1,X,X,X,X,X,240:177:142:131:256:194:280:195:319:195:344:195
