video_id,frame_id,timestamp,blink_id,is_blink,is_closed,is_valid,nf,le_fc,le_nv,re_fc,re_nv,extra_fields_raw
3,73,3.31051,-1,0,0,1,X,X,X,X,X,261:236:123:114:285:254:307:255:339:256:362:257
3,74,3.34257,-1,0,0,1,X,X,X,X,X,261:236:124:115:284:253:306:254:340:256:362:256
3,75,3.37418,-1,0,0,1,X,X,X,X,X,260:235:125:115:284:253:307:254:339:255:362:256
3,76,3.40631,-1,0,0,1,X,X,X,X,X,260:235:125:115:284:253:307:254:339:255:362:256
3,77,3.4381,-1,0,0,1,X,X,X,X,X,260:234:124:115:284:252:306:253:339:254:361:255
3,78,3.47044,-1,0,0,1,X,X,X,X,X,260:234:124:115:284:252:306:253:339:255:361:255
3,79,3.50232,-1,0,0,1,X,X,X,X,X,260:234:125:116:284:253:306:254:339:255:361:255
3,80,3.53438,-1,0,0,1,X,X,X,X,X,260:235:124:115:283:253:306:254:339:255:361:255
3,81,3.58196,-1,0,0,1,X,X,X,X,X,259:235:125:115:283:253:305:254:339:255:361:255
3,82,3.61434,-1,0,0,1,X,X,X,X,X,260:234:125:115:283:252:305:253:338:254:361:254
3,83,3.64596,-1,0,0,1,X,X,X,X,X,259:234:125:116:283:252:305:253:338:254:361:255
3,84,3.67833,-1,0,0,1,X,X,X,X,X,259:235:125:115:282:253:305:254:338:255:361:255
3,85,3.71058,-1,0,0,1,X,X,X,X,X,259:236:125:115:282:254:304:255:338:256:361:256
3,86,3.74256,-1,0,0,1,X,X,X,X,X,258:236:126:115:282:254:305:255:337:256:360:256
3,87,3.77426,-1,0,0,1,X,X,X,X,X,258:236:125:114:282:254:304:255:337:256:359:256
3,88,3.80644,-1,0,0,1,X,X,X,X,X,258:235:125:115:281:253:304:254:337:255:359:255
3,89,3.83828,-1,0,0,1,X,X,X,X,X,258:235:125:115:281:253:303:254:337:254:359:254
3,90,3.8703,-1,0,0,1,X,X,X,X,X,258:235:125:115:281:253:303:254:337:254:359:254
3,91,3.90197,-1,0,0,1,X,X,X,X,X,258:236:125:115:281:254:303:255:337:256:359:256
3,92,3.93433,-1,0,0,1,X,X,X,X,X,258:236:124:115:281:254:303:255:336:256:359:256
3,93,3.98197,-1,0,0,1,X,X,X,X,X,258:236:124:115:280:254:303:255:336:255:359:255
3,94,4.0143,-1,0,0,1,X,X,X,X,X,257:235:125:114:280:252:302:254:336:254:359:254
3,95,4.04623,-1,0,0,1,X,X,X,X,X,257:235:125:114:280:253:302:254:335:255:358:254
3,96,4.07825,-1,0,0,1,X,X,X,X,X,257:237:125:114:280:254:302:255:336:256:358:256
3,97,4.11051,-1,0,0,1,X,X,X,X,X,258:238:123:114:281:256:303:257:336:257:358:257
3,98,4.14268,-1,0,0,1,X,X,X,X,X,258:238:124:114:281:256:303:257:337:258:359:258
3,99,4.17422,-1,0,0,1,X,X,X,X,X,258:237:124:114:282:255:304:256:336:257:359:257
3,100,4.20599,-1,0,0,1,X,X,X,X,X,258:235:123:115:281:253:304:255:336:256:358:255
3,101,4.23831,-1,0,0,1,X,X,X,X,X,257:235:125:114:282:253:304:254:337:255:359:255
3,102,4.27021,-1,0,0,1,X,X,X,X,X,258:235:124:114:283:253:305:254:338:255:360:255
3,103,4.30195,-1,0,0,1,X,X,X,X,X,257:236:125:114:283:254:305:255:338:256:360:256
3,104,4.33428,-1,0,0,1,X,X,X,X,X,258:237:124:114:283:255:305:257:338:257:360:257
3,105,4.36629,-1,0,0,1,X,X,X,X,X,258:238:123:113:284:255:306:256:338:257:360:257
3,106,4.41425,-1,0,0,1,X,X,X,X,X,258:236:124:115:284:254:306:255:339:256:361:257
3,107,4.44624,-1,0,0,1,X,X,X,X,X,258:236:124:114:284:253:306:255:339:256:361:256
3,108,4.47837,-1,0,0,1,X,X,X,X,X,258:235:124:114:284:253:306:254:339:255:361:255
3,109,4.50996,-1,0,0,1,X,X,X,X,X,246:233:179:165:283:250:307:251:344:251:368:250
3,110,4.54267,-1,0,0,1,X,X,X,X,X,240:237:170:153:285:253:306:252:340:253:362:255
3,111,4.57431,-1,0,0,1,X,X,X,X,X,259:237:123:114:284:255:307:256:340:257:362:257
3,112,4.60597,-1,0,0,1,X,X,X,X,X,259:237:124:114:285:254:307:256:340:257:362:256
3,113,4.63825,-1,0,0,1,X,X,X,X,X,259:236:123:115:285:254:307:255:340:256:362:256
3,114,4.68126,-1,0,0,1,X,X,X,X,X,259:236:124:114:285:253:307:255:340:256:362:256
3,115,4.70222,-1,0,0,1,X,X,X,X,X,259:236:124:115:285:254:307:255:340:256:362:256
3,116,4.73423,-1,0,0,1,X,X,X,X,X,234:232:179:170:281:251:304:252:341:253:364:253
3,117,4.78089,-1,0,0,1,X,X,X,X,X,239:235:175:164:283:252:305:253:341:254:363:253
3,118,4.81425,-1,0,0,1,X,X,X,X,X,259:237:124:114:284:254:307:255:339:256:362:256
3,119,4.84593,-1,0,0,1,X,X,X,X,X,259:237:124:114:284:254:307:255:339:256:362:256
3,120,4.88144,-1,0,0,1,X,X,X,X,X,259:236:124:114:283:254:305:256:338:257:360:256
3,121,4.91021,-1,0,0,1,X,X,X,X,X,259:237:124:113:283:255:305:256:338:257:359:257
3,122,4.94248,-1,0,0,1,X,X,X,X,X,259:237:123:114:282:255:304:256:336:257:358:257
3,123,4.98051,-1,0,0,1,X,X,X,X,X,259:237:123:114:280:255:303:256:335:257:358:257
3,124,5.00621,-1,0,0,1,X,X,X,X,X,258:237:124:114:279:255:301:256:334:257:357:256
3,125,5.0382,-1,0,0,1,X,X,X,X,X,257:237:125:114:279:255:300:256:333:257:355:257
3,126,5.07035,-1,0,0,1,X,X,X,X,X,257:237:124:114:278:255:299:256:332:257:354:256
3,127,5.1021,-1,0,0,1,X,X,X,X,X,257:238:124:113:277:256:298:257:331:257:353:257
3,128,5.13423,-1,0,0,1,X,X,X,X,X,257:238:124:113:276:256:298:257:331:258:353:257
3,129,5.16619,-1,0,0,1,X,X,X,X,X,257:237:124:114:276:255:298:256:330:257:353:257
3,130,5.19823,-1,0,0,1,X,X,X,X,X,257:238:124:113:276:256:298:257:330:257:352:257
3,131,5.24589,-1,0,0,1,X,X,X,X,X,257:237:123:113:276:256:297:257:330:257:352:257
3,132,5.27819,-1,0,0,1,X,X,X,X,X,256:238:124:113:276:255:298:256:330:257:353:257
3,133,5.31021,-1,0,0,1,X,X,X,X,X,256:238:125:113:276:256:297:257:330:257:352:257
3,134,5.34253,-1,0,0,1,X,X,X,X,X,257:238:124:113:276:256:297:257:330:257:353:257
3,135,5.37454,-1,0,0,1,X,X,X,X,X,257:237:123:114:276:256:298:257:330:257:353:257
3,136,5.40587,-1,0,0,1,X,X,X,X,X,257:237:124:114:276:256:297:257:330:257:353:257
3,137,5.43787,-1,0,0,1,X,X,X,X,X,257:237:123:114:276:256:298:257:330:257:352:257
3,138,5.47034,-1,0,0,1,X,X,X,X,X,257:237:124:114:276:256:298:256:330:257:353:257
3,139,5.50222,-1,0,0,1,X,X,X,X,X,257:237:124:113:276:256:297:256:330:257:352:256
3,140,5.53424,-1,0,0,1,X,X,X,X,X,257:237:124:114:276:256:298:256:330:257:352:256
3,141,5.56585,-1,0,0,1,X,X,X,X,X,257:237:124:114:276:255:297:256:330:257:352:256
3,142,5.59819,-1,0,0,1,X,X,X,X,X,257:237:124:113:276:256:298:257:330:257:352:257
3,143,5.64614,-1,0,0,1,X,X,X,X,X,257:237:124:113:276:256:298:257:331:257:353:257
3,144,5.67816,-1,0,0,1,X,X,X,X,X,257:237:124:114:277:256:298:257:330:257:352:257
3,145,5.7099,-1,0,0,1,X,X,X,X,X,257:237:124:114:276:255:298:257:331:257:353:257
3,146,5.74243,-1,0,0,1,X,X,X,X,X,258:237:123:114:277:255:298:256:331:257:353:257
3,147,5.77429,-1,0,0,1,X,X,X,X,X,257:237:124:113:277:256:298:257:331:257:353:257
3,148,5.80616,-1,0,0,1,X,X,X,X,X,257:237:125:113:277:255:298:256:331:257:353:257
3,149,5.8382,-1,0,0,1,X,X,X,X,X,257:237:125:113:277:255:299:257:331:257:353:257
3,150,5.86985,-1,0,0,1,X,X,X,X,X,257:237:125:113:277:255:299:257:331:257:353:257
3,151,5.90211,-1,0,0,1,X,X,X,X,X,257:237:125:113:277:255:298:256:332:257:354:257
3,152,5.9341,-1,0,0,1,X,X,X,X,X,258:237:124:112:277:255:299:256:331:257:354:257
3,153,5.96618,-1,0,0,1,X,X,X,X,X,258:236:124:114:277:255:299:256:331:256:354:256
3,154,5.99786,1,1,0,1,X,X,X,X,X,258:237:123:112:278:256:299:256:331:257:353:257
3,155,6.04575,1,1,1,1,X,C,X,C,X,257:237:125:113:280:259:300:258:331:259:352:260
3,156,6.07819,1,1,1,1,X,C,X,C,X,257:237:124:113:279:258:300:258:330:259:352:260
3,157,6.11016,1,1,1,1,X,C,X,C,X,257:237:125:113:278:258:299:258:331:259:354:260
3,158,6.14247,1,1,0,1,X,X,X,X,X,257:236:125:114:278:258:299:258:331:258:353:259
3,159,6.17424,1,1,0,1,X,X,X,X,X,256:237:125:113:278:257:298:256:331:257:352:258
3,160,6.20585,1,1,0,1,X,X,X,X,X,257:237:124:113:277:256:298:256:331:257:354:257
3,161,6.23816,-1,0,0,1,X,X,X,X,X,257:237:124:113:277:256:298:256:331:257:353:257
3,162,6.27017,-1,0,0,1,X,X,X,X,X,257:237:124:113:277:256:298:256:331:256:353:257
3,163,6.30186,-1,0,0,1,X,X,X,X,X,257:237:124:112:277:256:298:256:331:257:353:257
3,164,6.33412,-1,0,0,1,X,X,X,X,X,257:237:123:113:277:256:298:256:331:257:353:257
3,165,6.36615,-1,0,0,1,X,X,X,X,X,257:237:124:112:277:256:298:256:331:256:353:256
3,166,6.39815,-1,0,0,1,X,X,X,X,X,257:237:124:113:276:255:298:256:331:256:353:256
3,167,6.42985,-1,0,0,1,X,X,X,X,X,257:236:124:113:277:256:298:256:331:257:353:257
3,168,6.47812,-1,0,0,1,X,X,X,X,X,257:237:124:113:276:256:298:256:331:257:353:257
3,169,6.51012,-1,0,0,1,X,X,X,X,X,257:237:124:112:276:255:298:256:331:256:353:256
3,170,6.54203,-1,0,0,1,X,X,X,X,X,257:237:124:113:277:255:298:256:331:256:353:256
3,171,6.57444,-1,0,0,1,X,X,X,X,X,257:237:124:113:277:255:298:256:331:256:353:256
3,172,6.60616,-1,0,0,1,X,X,X,X,X,257:237:124:113:276:255:298:256:331:256:353:256
3,173,6.63816,-1,0,0,1,X,X,X,X,X,257:236:123:114:277:255:298:256:331:256:353:256
3,174,6.67027,-1,0,0,1,X,X,X,X,X,257:236:123:114:277:255:298:256:331:256:353:256
3,175,6.70218,-1,0,0,1,X,X,X,X,X,257:237:124:113:276:256:298:256:331:257:353:257
3,176,6.73415,-1,0,0,1,X,X,X,X,X,257:237:124:113:276:255:298:256:331:256:353:257
3,177,6.76616,-1,0,0,1,X,X,X,X,X,257:237:124:113:276:256:298:256:331:257:353:257
3,178,6.79815,-1,0,0,1,X,X,X,X,X,257:237:124:112:276:255:298:256:331:256:353:256
3,179,6.83008,-1,0,0,1,X,X,X,X,X,257:236:124:113:276:255:298:256:331:256:353:256
3,180,6.87814,-1,0,0,1,X,X,X,X,X,256:236:124:113:276:255:298:256:331:256:353:256
3,181,6.91006,-1,0,0,1,X,X,X,X,X,257:237:123:112:276:255:298:256:331:256:353:256
3,182,6.94177,-1,0,0,1,X,X,X,X,X,257:237:123:112:276:255:298:256:331:256:353:256
3,183,6.97432,-1,0,0,1,X,X,X,X,X,257:237:124:113:276:256:298:256:331:257:353:256
3,184,7.00631,-1,0,0,1,X,X,X,X,X,257:236:124:113:276:255:298:256:331:256:353:256
3,185,7.03777,-1,0,0,1,X,X,X,X,X,257:236:123:114:277:255:298:256:331:256:353:256
3,186,7.07012,-1,0,0,1,X,X,X,X,X,257:236:123:114:277:255:298:256:331:256:353:256
3,187,7.10206,-1,0,0,1,X,X,X,X,X,257:237:123:112:277:256:298:256:330:256:352:256
3,188,7.13404,-1,0,0,1,X,X,X,X,X,257:237:123:113:276:256:298:256:331:256:353:256
3,189,7.16611,-1,0,0,1,X,X,X,X,X,257:237:124:113:276:256:298:256:331:257:353:256
3,190,7.19779,-1,0,0,1,X,X,X,X,X,256:236:124:113:276:255:298:255:331:256:353:256
3,191,7.23003,-1,0,0,1,X,X,X,X,X,257:236:124:113:277:255:298:255:331:256:353:256
3,192,7.2781,-1,0,0,1,X,X,X,X,X,257:236:123:114:276:255:298:256:331:256:353:256
3,193,7.31004,-1,0,0,1,X,X,X,X,X,257:236:124:113:276:255:298:255:331:256:354:255
3,194,7.34202,-1,0,0,1,X,X,X,X,X,257:237:124:113:277:254:298:255:331:255:353:255
3,195,7.37436,-1,0,0,1,X,X,X,X,X,257:236:124:113:277:253:298:254:331:255:353:254
3,196,7.40582,-1,0,0,1,X,X,X,X,X,257:236:124:113:277:252:298:254:331:254:353:254
3,197,7.43805,-1,0,0,1,X,X,X,X,X,257:236:124:114:276:252:298:254:331:254:354:254
3,198,7.46976,-1,0,0,1,X,X,X,X,X,257:236:124:113:276:252:298:254:332:254:354:253
3,199,7.50211,-1,0,0,1,X,X,X,X,X,257:236:124:112:277:252:299:254:331:254:353:253
3,200,7.53406,-1,0,0,1,X,X,X,X,X,257:235:124:114:277:252:299:254:331:254:353:253
3,201,7.56608,-1,0,0,1,X,X,X,X,X,257:235:123:114:277:252:299:254:332:254:353:253
3,202,7.59807,-1,0,0,1,X,X,X,X,X,257:235:123:114:277:252:299:254:332:254:354:253
3,203,7.63007,-1,0,0,1,X,X,X,X,X,257:235:124:113:277:252:299:253:332:254:354:253
3,204,7.66176,-1,0,0,1,X,X,X,X,X,258:235:122:113:277:251:299:253:332:253:354:253
3,205,7.70998,-1,0,0,1,X,X,X,X,X,257:235:124:113:277:251:299:253:332:253:354:253
3,206,7.74201,-1,0,0,1,X,X,X,X,X,257:235:124:113:277:251:299:253:333:253:355:252
3,207,7.77438,-1,0,0,1,X,X,X,X,X,257:234:123:114:278:251:299:253:333:253:355:252
3,208,7.80637,-1,0,0,1,X,X,X,X,X,258:234:123:113:278:251:300:252:333:253:355:252
3,209,7.83775,-1,0,0,1,X,X,X,X,X,258:233:123:114:278:251:300:252:332:252:355:252
3,210,7.86973,-1,0,0,1,X,X,X,X,X,258:233:123:114:278:250:300:251:333:252:355:251
3,211,7.90203,-1,0,0,1,X,X,X,X,X,258:232:122:115:278:249:300:251:333:251:355:251
3,212,7.93375,-1,0,0,1,X,X,X,X,X,257:232:124:114:278:250:299:251:332:251:355:251
3,213,7.96576,-1,0,0,1,X,X,X,X,X,258:232:123:114:277:250:300:251:332:251:355:251
3,214,7.99801,-1,0,0,1,X,X,X,X,X,257:232:123:114:277:250:300:251:332:251:354:251
3,215,8.03003,-1,0,0,1,X,X,X,X,X,258:232:122:114:277:249:299:250:332:251:354:250
3,216,8.06203,-1,0,0,1,X,X,X,X,X,257:232:123:113:277:249:300:250:332:250:354:250
3,217,8.10985,-1,0,0,1,X,X,X,X,X,258:231:123:113:278:248:300:250:332:250:355:249
3,218,8.14199,-1,0,0,1,X,X,X,X,X,258:230:123:113:278:248:300:249:332:249:355:248
3,219,8.17428,-1,0,0,1,X,X,X,X,X,259:229:122:113:278:246:300:247:332:247:355:247
3,220,8.20631,-1,0,0,1,X,X,X,X,X,259:228:122:113:278:245:300:246:333:247:355:246
3,221,8.23769,-1,0,0,1,X,X,X,X,X,259:228:122:114:278:246:300:247:332:247:355:247
3,222,8.27019,-1,0,0,1,X,X,X,X,X,260:229:121:113:278:247:300:248:332:248:355:248
3,223,8.30199,-1,0,0,1,X,X,X,X,X,260:229:122:113:279:247:301:248:333:248:355:248
3,224,8.33403,-1,0,0,1,X,X,X,X,X,260:229:121:112:279:247:301:247:333:247:355:247
3,225,8.36571,-1,0,0,1,X,X,X,X,X,260:227:123:112:280:245:301:246:333:246:356:246
3,226,8.39802,-1,0,0,1,X,X,X,X,X,260:227:123:112:280:245:301:246:333:246:356:246
3,227,8.43002,-1,0,0,1,X,X,X,X,X,261:226:120:111:280:244:302:244:334:244:356:245
3,228,8.46171,-1,0,0,1,X,X,X,X,X,261:227:122:110:281:245:303:245:335:245:357:245
3,229,8.50999,-1,0,0,1,X,X,X,X,X,262:228:121:110:281:246:303:246:335:246:357:247
3,230,8.54194,-1,0,0,1,X,X,X,X,X,262:228:121:110:281:246:303:246:335:247:357:247
3,231,8.57424,-1,0,0,1,X,X,X,X,X,262:227:121:110:282:245:304:245:336:246:358:246
3,232,8.60634,-1,0,0,1,X,X,X,X,X,262:225:122:110:282:243:304:244:336:244:358:245
3,233,8.63801,-1,0,0,1,X,X,X,X,X,263:224:120:111:283:243:304:243:336:244:358:244
3,234,8.66972,-1,0,0,1,X,X,X,X,X,263:224:121:111:284:242:305:243:337:244:358:244
3,235,8.70204,-1,0,0,1,X,X,X,X,X,263:225:120:111:284:244:305:245:337:245:359:246
3,236,8.73402,-1,0,0,1,X,X,X,X,X,263:226:121:110:284:245:305:245:337:246:358:247
3,237,8.76581,-1,0,0,1,X,X,X,X,X,263:226:120:110:284:244:306:245:337:246:359:246
3,238,8.79796,-1,0,0,1,X,X,X,X,X,263:224:121:110:284:242:306:243:337:244:359:244
3,239,8.83,-1,0,0,1,X,X,X,X,X,264:222:119:110:285:240:306:241:338:242:359:243
3,240,8.86196,2,1,0,1,X,X,X,X,X,262:222:120:111:285:241:305:241:338:242:359:244
3,241,8.89398,2,1,1,1,X,C,X,C,X,261:223:121:110:286:245:306:244:338:245:358:247
3,242,8.94196,2,1,1,1,X,C,X,C,X,261:225:121:110:285:247:305:246:337:246:357:248
3,243,8.97398,2,1,0,1,X,X,X,X,X,261:226:120:110:285:248:305:246:337:247:357:249
3,244,9.00643,2,1,0,1,X,X,X,X,X,261:226:120:109:284:247:304:246:336:246:357:248
3,245,9.038,2,1,0,1,X,X,X,X,X,261:224:121:109:284:244:304:244:336:244:356:246
3,246,9.06997,2,1,0,1,X,X,X,X,X,261:222:119:109:283:242:303:242:335:242:356:244
3,247,9.10197,2,1,0,1,X,X,X,X,X,260:222:120:109:283:242:303:241:335:242:356:243
3,248,9.13395,-1,0,0,1,X,X,X,X,X,260:222:120:109:282:242:302:242:334:242:355:244
3,249,9.16596,-1,0,0,1,X,X,X,X,X,260:224:119:108:282:244:303:243:334:244:355:245
3,250,9.19778,-1,0,0,1,X,X,X,X,X,260:224:119:109:282:244:303:244:334:244:355:245
3,251,9.23,-1,0,0,1,X,X,X,X,X,260:224:119:109:282:244:303:244:334:244:355:245
3,252,9.26197,-1,0,0,1,X,X,X,X,X,259:223:119:108:281:243:302:243:333:243:354:244
3,253,9.29395,-1,0,0,1,X,X,X,X,X,259:224:119:108:281:244:302:243:333:243:354:244
3,254,9.34159,-1,0,0,1,X,X,X,X,X,259:224:118:108:280:244:301:244:333:244:354:244
3,255,9.37362,-1,0,0,1,X,X,X,X,X,258:225:119:107:280:245:301:244:332:244:353:244
3,256,9.40634,-1,0,0,1,X,X,X,X,X,258:225:118:107:280:245:301:244:332:244:353:245
3,257,9.43809,-1,0,0,1,X,X,X,X,X,259:224:118:108:280:244:301:243:332:243:353:244
3,258,9.46979,-1,0,0,1,X,X,X,X,X,259:224:117:107:280:244:301:243:332:243:353:244
3,259,9.50194,-1,0,0,1,X,X,X,X,X,259:223:118:108:280:243:301:243:332:243:353:243
3,260,9.53371,-1,0,0,1,X,X,X,X,X,260:223:119:108:281:243:302:242:333:242:354:243
3,261,9.56579,-1,0,0,1,X,X,X,X,X,260:223:119:108:281:243:302:242:333:242:354:243
3,262,9.59797,-1,0,0,1,X,X,X,X,X,261:223:119:107:282:242:303:242:334:242:355:242
3,263,9.62976,-1,0,0,1,X,X,X,X,X,262:222:118:107:283:242:304:241:334:241:355:242
3,264,9.66191,-1,0,0,1,X,X,X,X,X,262:222:118:106:283:242:304:241:335:241:356:242
3,265,9.69394,-1,0,0,1,X,X,X,X,X,263:222:117:108:284:242:305:242:336:242:357:243
3,266,9.72593,-1,0,0,1,X,X,X,X,X,263:223:118:108:285:242:305:242:337:242:358:244
