video_id,center_frame,label_name,label,orig_label_name,source,source_csv,robust_f0_0,robust_f0_1,robust_f0_2,robust_f0_3,robust_f0_4,robust_f0_5,robust_f0_6,robust_f0_7,robust_f0_8,robust_f0_9,robust_f0_10,robust_f0_11,robust_f0_12,robust_f0_13,robust_f0_14,robust_f1_0,robust_f1_1,robust_f1_2,robust_f1_3,robust_f1_4,robust_f1_5,robust_f1_6,robust_f1_7,robust_f1_8,robust_f1_9,robust_f1_10,robust_f1_11,robust_f1_12,robust_f1_13,robust_f1_14
closed_20250505_062113,22,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.923095703125,0.944580078125,0.84619140625,0.916748046875,0.807861328125,0.944580078125,0.916748046875,0.95849609375,0.847412109375,0.8125,0.916748046875,0.83349609375,0.843017578125,0.9375,0.888916015625,0.83447265625,0.83447265625,0.760986328125,0.79541015625,0.774658203125,0.884033203125,0.786376953125,0.788818359375,0.850830078125,0.84814453125,0.807861328125,0.760009765625,0.78125,0.915771484375,0.81494140625
closed_20250505_062113,23,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.944580078125,0.84619140625,0.916748046875,0.807861328125,0.944580078125,0.916748046875,0.95849609375,0.847412109375,0.8125,0.916748046875,0.83349609375,0.843017578125,0.9375,0.888916015625,0.9375,0.83447265625,0.760986328125,0.79541015625,0.774658203125,0.884033203125,0.786376953125,0.788818359375,0.850830078125,0.84814453125,0.807861328125,0.760009765625,0.78125,0.915771484375,0.81494140625,0.836181640625
closed_20250505_062113,24,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.84619140625,0.916748046875,0.807861328125,0.944580078125,0.916748046875,0.95849609375,0.847412109375,0.8125,0.916748046875,0.83349609375,0.843017578125,0.9375,0.888916015625,0.9375,0.9375,0.760986328125,0.79541015625,0.774658203125,0.884033203125,0.786376953125,0.788818359375,0.850830078125,0.84814453125,0.807861328125,0.760009765625,0.78125,0.915771484375,0.81494140625,0.836181640625,0.8662109375
closed_20250505_062113,25,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.916748046875,0.807861328125,0.944580078125,0.916748046875,0.95849609375,0.847412109375,0.8125,0.916748046875,0.83349609375,0.843017578125,0.9375,0.888916015625,0.9375,0.9375,0.791748046875,0.79541015625,0.774658203125,0.884033203125,0.786376953125,0.788818359375,0.850830078125,0.84814453125,0.807861328125,0.760009765625,0.78125,0.915771484375,0.81494140625,0.836181640625,0.8662109375,0.77978515625
closed_20250505_062113,26,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.807861328125,0.944580078125,0.916748046875,0.95849609375,0.847412109375,0.8125,0.916748046875,0.83349609375,0.843017578125,0.9375,0.888916015625,0.9375,0.9375,0.791748046875,0.9287109375,0.774658203125,0.884033203125,0.786376953125,0.788818359375,0.850830078125,0.84814453125,0.807861328125,0.760009765625,0.78125,0.915771484375,0.81494140625,0.836181640625,0.8662109375,0.77978515625,0.913330078125
closed_20250505_062113,27,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.944580078125,0.916748046875,0.95849609375,0.847412109375,0.8125,0.916748046875,0.83349609375,0.843017578125,0.9375,0.888916015625,0.9375,0.9375,0.791748046875,0.9287109375,0.83349609375,0.884033203125,0.786376953125,0.788818359375,0.850830078125,0.84814453125,0.807861328125,0.760009765625,0.78125,0.915771484375,0.81494140625,0.836181640625,0.8662109375,0.77978515625,0.913330078125,0.746337890625
closed_20250505_062113,28,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.916748046875,0.95849609375,0.847412109375,0.8125,0.916748046875,0.83349609375,0.843017578125,0.9375,0.888916015625,0.9375,0.9375,0.791748046875,0.9287109375,0.83349609375,0.77783203125,0.786376953125,0.788818359375,0.850830078125,0.84814453125,0.807861328125,0.760009765625,0.78125,0.915771484375,0.81494140625,0.836181640625,0.8662109375,0.77978515625,0.913330078125,0.746337890625,0.81884765625
closed_20250505_062113,29,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.95849609375,0.847412109375,0.8125,0.916748046875,0.83349609375,0.843017578125,0.9375,0.888916015625,0.9375,0.9375,0.791748046875,0.9287109375,0.83349609375,0.77783203125,0.83349609375,0.788818359375,0.850830078125,0.84814453125,0.807861328125,0.760009765625,0.78125,0.915771484375,0.81494140625,0.836181640625,0.8662109375,0.77978515625,0.913330078125,0.746337890625,0.81884765625,0.8125
closed_20250505_062113,30,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.847412109375,0.8125,0.916748046875,0.83349609375,0.843017578125,0.9375,0.888916015625,0.9375,0.9375,0.791748046875,0.9287109375,0.83349609375,0.77783203125,0.83349609375,0.83349609375,0.850830078125,0.84814453125,0.807861328125,0.760009765625,0.78125,0.915771484375,0.81494140625,0.836181640625,0.8662109375,0.77978515625,0.913330078125,0.746337890625,0.81884765625,0.8125,0.758056640625
closed_20250505_062113,31,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.8125,0.916748046875,0.83349609375,0.843017578125,0.9375,0.888916015625,0.9375,0.9375,0.791748046875,0.9287109375,0.83349609375,0.77783203125,0.83349609375,0.83349609375,0.888916015625,0.84814453125,0.807861328125,0.760009765625,0.78125,0.915771484375,0.81494140625,0.836181640625,0.8662109375,0.77978515625,0.913330078125,0.746337890625,0.81884765625,0.8125,0.758056640625,0.7490234375
closed_20250505_062113,32,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.916748046875,0.83349609375,0.843017578125,0.9375,0.888916015625,0.9375,0.9375,0.791748046875,0.9287109375,0.83349609375,0.77783203125,0.83349609375,0.83349609375,0.888916015625,0.888916015625,0.807861328125,0.760009765625,0.78125,0.915771484375,0.81494140625,0.836181640625,0.8662109375,0.77978515625,0.913330078125,0.746337890625,0.81884765625,0.8125,0.758056640625,0.7490234375,0.7802734375
closed_20250505_062113,33,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.83349609375,0.843017578125,0.9375,0.888916015625,0.9375,0.9375,0.791748046875,0.9287109375,0.83349609375,0.77783203125,0.83349609375,0.83349609375,0.888916015625,0.888916015625,0.821533203125,0.760009765625,0.78125,0.915771484375,0.81494140625,0.836181640625,0.8662109375,0.77978515625,0.913330078125,0.746337890625,0.81884765625,0.8125,0.758056640625,0.7490234375,0.7802734375,0.73828125
closed_20250505_062113,34,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.843017578125,0.9375,0.888916015625,0.9375,0.9375,0.791748046875,0.9287109375,0.83349609375,0.77783203125,0.83349609375,0.83349609375,0.888916015625,0.888916015625,0.821533203125,0.9375,0.78125,0.915771484375,0.81494140625,0.836181640625,0.8662109375,0.77978515625,0.913330078125,0.746337890625,0.81884765625,0.8125,0.758056640625,0.7490234375,0.7802734375,0.73828125,0.785888671875
closed_20250505_062113,35,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.9375,0.888916015625,0.9375,0.9375,0.791748046875,0.9287109375,0.83349609375,0.77783203125,0.83349609375,0.83349609375,0.888916015625,0.888916015625,0.821533203125,0.9375,0.888916015625,0.915771484375,0.81494140625,0.836181640625,0.8662109375,0.77978515625,0.913330078125,0.746337890625,0.81884765625,0.8125,0.758056640625,0.7490234375,0.7802734375,0.73828125,0.785888671875,0.72802734375
closed_20250505_062113,36,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.888916015625,0.9375,0.9375,0.791748046875,0.9287109375,0.83349609375,0.77783203125,0.83349609375,0.83349609375,0.888916015625,0.888916015625,0.821533203125,0.9375,0.888916015625,0.807861328125,0.81494140625,0.836181640625,0.8662109375,0.77978515625,0.913330078125,0.746337890625,0.81884765625,0.8125,0.758056640625,0.7490234375,0.7802734375,0.73828125,0.785888671875,0.72802734375,0.71826171875
closed_20250505_062113,37,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.9375,0.9375,0.791748046875,0.9287109375,0.83349609375,0.77783203125,0.83349609375,0.83349609375,0.888916015625,0.888916015625,0.821533203125,0.9375,0.888916015625,0.807861328125,0.766845703125,0.836181640625,0.8662109375,0.77978515625,0.913330078125,0.746337890625,0.81884765625,0.8125,0.758056640625,0.7490234375,0.7802734375,0.73828125,0.785888671875,0.72802734375,0.71826171875,0.747802734375
closed_20250505_062113,38,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.9375,0.791748046875,0.9287109375,0.83349609375,0.77783203125,0.83349609375,0.83349609375,0.888916015625,0.888916015625,0.821533203125,0.9375,0.888916015625,0.807861328125,0.766845703125,0.7646484375,0.8662109375,0.77978515625,0.913330078125,0.746337890625,0.81884765625,0.8125,0.758056640625,0.7490234375,0.7802734375,0.73828125,0.785888671875,0.72802734375,0.71826171875,0.747802734375,0.636474609375
closed_20250505_062113,39,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.791748046875,0.9287109375,0.83349609375,0.77783203125,0.83349609375,0.83349609375,0.888916015625,0.888916015625,0.821533203125,0.9375,0.888916015625,0.807861328125,0.766845703125,0.7646484375,0.761962890625,0.77978515625,0.913330078125,0.746337890625,0.81884765625,0.8125,0.758056640625,0.7490234375,0.7802734375,0.73828125,0.785888671875,0.72802734375,0.71826171875,0.747802734375,0.636474609375,0.64794921875
closed_20250505_062113,40,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.9287109375,0.83349609375,0.77783203125,0.83349609375,0.83349609375,0.888916015625,0.888916015625,0.821533203125,0.9375,0.888916015625,0.807861328125,0.766845703125,0.7646484375,0.761962890625,0.800048828125,0.913330078125,0.746337890625,0.81884765625,0.8125,0.758056640625,0.7490234375,0.7802734375,0.73828125,0.785888671875,0.72802734375,0.71826171875,0.747802734375,0.636474609375,0.64794921875,0.6416015625
closed_20250505_062113,41,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.83349609375,0.77783203125,0.83349609375,0.83349609375,0.888916015625,0.888916015625,0.821533203125,0.9375,0.888916015625,0.807861328125,0.766845703125,0.7646484375,0.761962890625,0.800048828125,0.6650390625,0.746337890625,0.81884765625,0.8125,0.758056640625,0.7490234375,0.7802734375,0.73828125,0.785888671875,0.72802734375,0.71826171875,0.747802734375,0.636474609375,0.64794921875,0.6416015625,0.673095703125
closed_20250505_062113,42,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.77783203125,0.83349609375,0.83349609375,0.888916015625,0.888916015625,0.821533203125,0.9375,0.888916015625,0.807861328125,0.766845703125,0.7646484375,0.761962890625,0.800048828125,0.6650390625,0.757080078125,0.81884765625,0.8125,0.758056640625,0.7490234375,0.7802734375,0.73828125,0.785888671875,0.72802734375,0.71826171875,0.747802734375,0.636474609375,0.64794921875,0.6416015625,0.673095703125,0.783447265625
closed_20250505_062113,43,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.83349609375,0.83349609375,0.888916015625,0.888916015625,0.821533203125,0.9375,0.888916015625,0.807861328125,0.766845703125,0.7646484375,0.761962890625,0.800048828125,0.6650390625,0.757080078125,0.83349609375,0.8125,0.758056640625,0.7490234375,0.7802734375,0.73828125,0.785888671875,0.72802734375,0.71826171875,0.747802734375,0.636474609375,0.64794921875,0.6416015625,0.673095703125,0.783447265625,0.760986328125
closed_20250505_062113,44,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.83349609375,0.888916015625,0.888916015625,0.821533203125,0.9375,0.888916015625,0.807861328125,0.766845703125,0.7646484375,0.761962890625,0.800048828125,0.6650390625,0.757080078125,0.83349609375,0.888916015625,0.758056640625,0.7490234375,0.7802734375,0.73828125,0.785888671875,0.72802734375,0.71826171875,0.747802734375,0.636474609375,0.64794921875,0.6416015625,0.673095703125,0.783447265625,0.760986328125,0.826904296875
closed_20250505_062113,45,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.888916015625,0.888916015625,0.821533203125,0.9375,0.888916015625,0.807861328125,0.766845703125,0.7646484375,0.761962890625,0.800048828125,0.6650390625,0.757080078125,0.83349609375,0.888916015625,0.875,0.7490234375,0.7802734375,0.73828125,0.785888671875,0.72802734375,0.71826171875,0.747802734375,0.636474609375,0.64794921875,0.6416015625,0.673095703125,0.783447265625,0.760986328125,0.826904296875,0.77099609375
closed_20250505_062113,46,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.888916015625,0.821533203125,0.9375,0.888916015625,0.807861328125,0.766845703125,0.7646484375,0.761962890625,0.800048828125,0.6650390625,0.757080078125,0.83349609375,0.888916015625,0.875,0.75,0.7802734375,0.73828125,0.785888671875,0.72802734375,0.71826171875,0.747802734375,0.636474609375,0.64794921875,0.6416015625,0.673095703125,0.783447265625,0.760986328125,0.826904296875,0.77099609375,0.749755859375
closed_20250505_062113,47,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.821533203125,0.9375,0.888916015625,0.807861328125,0.766845703125,0.7646484375,0.761962890625,0.800048828125,0.6650390625,0.757080078125,0.83349609375,0.888916015625,0.875,0.75,0.791748046875,0.73828125,0.785888671875,0.72802734375,0.71826171875,0.747802734375,0.636474609375,0.64794921875,0.6416015625,0.673095703125,0.783447265625,0.760986328125,0.826904296875,0.77099609375,0.749755859375,0.740478515625
closed_20250505_062113,48,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.9375,0.888916015625,0.807861328125,0.766845703125,0.7646484375,0.761962890625,0.800048828125,0.6650390625,0.757080078125,0.83349609375,0.888916015625,0.875,0.75,0.791748046875,0.888916015625,0.785888671875,0.72802734375,0.71826171875,0.747802734375,0.636474609375,0.64794921875,0.6416015625,0.673095703125,0.783447265625,0.760986328125,0.826904296875,0.77099609375,0.749755859375,0.740478515625,0.803466796875
closed_20250505_062113,49,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.888916015625,0.807861328125,0.766845703125,0.7646484375,0.761962890625,0.800048828125,0.6650390625,0.757080078125,0.83349609375,0.888916015625,0.875,0.75,0.791748046875,0.888916015625,0.916748046875,0.72802734375,0.71826171875,0.747802734375,0.636474609375,0.64794921875,0.6416015625,0.673095703125,0.783447265625,0.760986328125,0.826904296875,0.77099609375,0.749755859375,0.740478515625,0.803466796875,0.826904296875
closed_20250505_062113,50,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.807861328125,0.766845703125,0.7646484375,0.761962890625,0.800048828125,0.6650390625,0.757080078125,0.83349609375,0.888916015625,0.875,0.75,0.791748046875,0.888916015625,0.916748046875,0.791748046875,0.71826171875,0.747802734375,0.636474609375,0.64794921875,0.6416015625,0.673095703125,0.783447265625,0.760986328125,0.826904296875,0.77099609375,0.749755859375,0.740478515625,0.803466796875,0.826904296875,0.781005859375
closed_20250505_062113,51,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.766845703125,0.7646484375,0.761962890625,0.800048828125,0.6650390625,0.757080078125,0.83349609375,0.888916015625,0.875,0.75,0.791748046875,0.888916015625,0.916748046875,0.791748046875,0.794921875,0.747802734375,0.636474609375,0.64794921875,0.6416015625,0.673095703125,0.783447265625,0.760986328125,0.826904296875,0.77099609375,0.749755859375,0.740478515625,0.803466796875,0.826904296875,0.781005859375,0.806884765625
closed_20250505_062113,52,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.7646484375,0.761962890625,0.800048828125,0.6650390625,0.757080078125,0.83349609375,0.888916015625,0.875,0.75,0.791748046875,0.888916015625,0.916748046875,0.791748046875,0.794921875,0.753173828125,0.636474609375,0.64794921875,0.6416015625,0.673095703125,0.783447265625,0.760986328125,0.826904296875,0.77099609375,0.749755859375,0.740478515625,0.803466796875,0.826904296875,0.781005859375,0.806884765625,0.768798828125
closed_20250505_062113,53,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.761962890625,0.800048828125,0.6650390625,0.757080078125,0.83349609375,0.888916015625,0.875,0.75,0.791748046875,0.888916015625,0.916748046875,0.791748046875,0.794921875,0.753173828125,0.892822265625,0.64794921875,0.6416015625,0.673095703125,0.783447265625,0.760986328125,0.826904296875,0.77099609375,0.749755859375,0.740478515625,0.803466796875,0.826904296875,0.781005859375,0.806884765625,0.768798828125,0.73974609375
closed_20250505_062113,54,closed,1,closed,robust_recording,C:\Users\LC\Desktop\eyeblink8\work_eyefeature_robust\frame_robust_upright_dec1.csv,0.800048828125,0.6650390625,0.757080078125,0.83349609375,0.888916015625,0.875,0.75,0.791748046875,0.888916015625,0.916748046875,0.791748046875,0.794921875,0.753173828125,0.892822265625,0.944580078125,0.6416015625,0.673095703125,0.783447265625,0.760986328125,0.826904296875,0.77099609375,0.749755859375,0.740478515625,0.803466796875,0.826904296875,0.781005859375,0.806884765625,0.768798828125,0.73974609375,0.82421875
