video_id,frame_id,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h
B,89,0.24879034,0.25786401,0.25332717,1,1,214,154,180,180
B,90,0.24028467,0.23335392,0.23681930,1,1,214,154,180,180
B,91,0.23911544,0.20037997,0.21974770,1,1,214,154,180,180
B,92,0.24032926,0.24253562,0.24143244,1,1,214,154,180,180
B,93,0.24762199,0.21736862,0.23249531,1,1,214,154,180,180
B,94,0.24762199,0.23335392,0.24048796,1,1,214,154,180,180
B,95,0.24154307,0.21676997,0.22915652,1,1,214,154,180,180
B,96,0.27396668,0.25097036,0.26246852,1,1,214,154,180,180
B,97,0.26810958,0.23335392,0.25073175,1,1,214,154,180,180
B,98,0.26535597,0.24325213,0.25430405,1,1,214,154,180,180
B,99,0.25000958,0.22482920,0.23741939,1,1,214,154,180,180
B,100,0.23249528,0.24131681,0.23690605,1,1,214,154,180,180
B,101,0.24883551,0.21676997,0.23280274,1,1,214,154,180,180
B,102,0.26406189,0.26637572,0.26521881,1,1,214,154,180,180
B,103,0.28141232,0.26637572,0.27389402,1,1,214,154,180,180
B,104,0.25576325,0.26638450,0.26107387,1,1,214,154,180,180
B,105,0.28141232,0.26637572,0.27389402,1,1,214,154,180,180
B,106,0.23363466,0.23399837,0.23381652,1,1,214,154,180,180
B,107,0.26508540,0.27546544,0.27027542,1,1,214,154,180,180
B,108,0.22518868,0.23335392,0.22927130,1,1,214,154,180,180
B,109,0.25793447,0.25166346,0.25479896,1,1,214,154,180,180
B,110,0.26508540,0.25097036,0.25802788,1,1,214,154,180,180
B,111,0.24037009,0.22589738,0.23313373,1,1,214,154,180,180
B,112,0.26288213,0.22000617,0.24144415,1,1,214,154,180,180
B,113,0.25675460,0.24979177,0.25327318,1,1,214,154,180,180
B,114,0.24097164,0.21696392,0.22896778,1,1,214,154,180,180
B,115,0.22518868,0.19447895,0.20983381,1,1,214,154,180,180
B,116,0.23362355,0.23335392,0.23348873,1,1,214,154,180,180
B,117,0.25675460,0.22589738,0.24132599,1,1,214,154,180,180
B,118,0.24097164,0.22762573,0.23429868,1,1,214,154,180,180
B,119,0.25000958,0.22648185,0.23824571,1,1,214,154,180,180
B,120,0.25000958,0.20093335,0.22547147,1,1,214,154,180,180
B,121,0.26638450,0.21756310,0.24197380,1,1,214,154,180,180
B,122,0.24879034,0.23281653,0.24080344,1,1,214,154,180,180
B,123,0.22508667,0.23399837,0.22954252,1,1,214,154,180,180
B,124,0.24883551,0.20925340,0.22904445,1,1,214,154,180,180
B,125,0.24094215,0.23335392,0.23714804,1,1,214,154,180,180
B,126,0.24762199,0.23453251,0.24107725,1,1,214,154,180,180
B,127,0.23363466,0.22482920,0.22923193,1,1,214,154,180,180
B,128,0.24108308,0.22482920,0.23295614,1,1,214,154,180,180
B,129,0.24207898,0.22503036,0.23355467,1,1,214,154,180,180
B,130,0.25796547,0.24357949,0.25077248,1,1,214,154,180,180
B,131,0.26638450,0.25786401,0.26212425,1,1,214,154,180,180
B,132,0.27382096,0.25686452,0.26534274,1,1,214,154,180,180
B,133,0.28550341,0.24081049,0.26315695,1,1,214,154,180,180
B,134,0.26638450,0.25846667,0.26242559,1,1,214,154,180,180
B,135,0.28550341,0.25831558,0.27190950,1,1,234,154,180,180
B,136,0.25000958,0.23399837,0.24200398,1,1,209,137,216,216
B,137,0.28583043,0.24131681,0.26357362,1,1,234,154,180,180
B,138,0.25847227,0.24936468,0.25391848,1,1,209,137,216,216
B,139,0.25346305,0.23399837,0.24373071,1,1,209,137,216,216
B,140,0.27653315,0.21374116,0.24513715,1,1,209,137,216,216
B,141,0.25000958,0.24202972,0.24601965,1,1,209,137,216,216
B,142,0.25847227,0.24080732,0.24963980,1,1,234,154,180,180
B,143,0.25847227,0.24983914,0.25415570,1,1,209,137,216,216
B,144,0.27543457,0.24131681,0.25837569,1,1,209,137,216,216
B,145,0.25000958,0.24131681,0.24566320,1,1,209,137,216,216
B,146,0.27540147,0.27546544,0.27543346,1,1,234,134,180,180
B,147,0.26508540,0.24202972,0.25355756,1,1,234,134,180,180
B,148,0.24502158,0.21618678,0.23060418,1,1,234,134,180,180
B,149,0.25000958,0.22360680,0.23680819,1,1,234,134,180,180
B,150,0.26740820,0.26607604,0.26674212,1,1,234,134,180,180
B,151,0.26535597,0.23453251,0.24994424,1,1,234,134,180,180
B,152,0.25000958,0.23217534,0.24109246,1,1,234,134,180,180
B,153,0.28279143,0.26535597,0.27407370,1,1,234,134,180,180
B,154,0.27540147,0.24131681,0.25835914,1,1,234,134,180,180
B,155,0.26535597,0.24080732,0.25308165,1,1,234,134,180,180
B,156,0.28279143,0.25724787,0.27001965,1,1,234,134,180,180
B,157,0.28550341,0.24944629,0.26747485,1,1,234,134,180,180
B,158,0.26810958,0.24875929,0.25843443,1,1,234,134,180,180
B,159,0.27644691,0.26534324,0.27089508,1,1,234,134,180,180
B,160,0.26638450,0.24983914,0.25811182,1,1,234,134,180,180
B,161,0.27540147,0.24944629,0.26242388,1,1,234,134,180,180
B,162,0.25968373,0.25724787,0.25846580,1,1,234,134,180,180
B,163,0.26810958,0.23217534,0.25014246,1,1,234,134,180,180
B,164,0.27382096,0.25831558,0.26606827,1,1,234,134,180,180
B,165,0.26638450,0.25000958,0.25819704,1,1,234,134,180,180
B,166,0.25675460,0.25097036,0.25386248,1,1,234,134,180,180
B,167,0.28141232,0.24131681,0.26136457,1,1,234,134,180,180
B,168,0.28187644,0.23217534,0.25702589,1,1,234,134,180,180
B,169,0.24207898,0.24944629,0.24576263,1,1,234,134,180,180
B,170,0.27540147,0.25831558,0.26685853,1,1,234,134,180,180
B,171,0.28279143,0.24875929,0.26577536,1,1,234,134,180,180
B,172,0.21814250,0.22503036,0.22158643,1,1,209,137,216,216
B,173,0.23363466,0.22360680,0.22862073,1,1,209,137,216,216
B,174,0.26740820,0.24080732,0.25410776,1,1,209,137,216,216
B,175,0.24883551,0.22360680,0.23622115,1,1,209,137,216,216
B,176,0.25847227,0.25110098,0.25478663,1,1,209,137,216,216
B,177,0.28838223,0.29249744,0.29043983,1,1,234,134,180,180
B,178,0.23363466,0.24080732,0.23722099,1,1,209,137,216,216
B,179,0.23708813,0.23217534,0.23463174,1,1,234,134,180,180
B,180,0.24154307,0.24857729,0.24506018,1,1,209,137,216,216
B,181,0.26161413,0.24202972,0.25182193,1,1,234,134,180,180
B,182,0.27439773,0.26717645,0.27078709,1,1,234,134,180,180
B,183,0.25793447,0.22416696,0.24105071,1,1,234,134,180,180
B,184,0.23363466,0.24983914,0.24173690,1,1,234,134,180,180
B,185,0.26535597,0.24009801,0.25272699,1,1,234,134,180,180
B,186,0.24094215,0.24131681,0.24112948,1,1,234,134,180,180
B,187,0.26638450,0.23335392,0.24986921,1,1,234,134,180,180
B,188,0.26638450,0.24131681,0.25385066,1,1,234,134,180,180
B,189,0.25000958,0.25846667,0.25423813,1,1,234,134,180,180
B,190,0.25675460,0.27433813,0.26554636,1,1,234,134,180,180
B,191,0.26638450,0.24009801,0.25324126,1,1,234,134,180,180
B,192,0.26638450,0.27439773,0.27039111,1,1,234,134,180,180
B,193,0.25000958,0.21453574,0.23227266,1,1,234,134,180,180
B,194,0.24898105,0.22436752,0.23667429,1,1,234,134,180,180
B,195,0.26638450,0.24253562,0.25446006,1,1,234,134,180,180
B,196,0.28550341,0.27546544,0.28048443,1,1,234,134,180,180
B,197,0.26638450,0.24009801,0.25324126,1,1,234,134,180,180
B,198,0.24883551,0.20579830,0.22731690,1,1,234,134,180,180
B,199,0.24207898,0.20037997,0.22122947,1,1,234,134,180,180
B,200,0.25968373,0.23335392,0.24651883,1,1,234,134,180,180
B,201,0.25793447,0.27653315,0.26723381,1,1,234,134,180,180
B,202,0.24879034,0.24202972,0.24541003,1,1,234,134,180,180
B,203,0.25793447,0.23335392,0.24564420,1,1,234,134,180,180
B,204,0.26942349,0.25097036,0.26019692,1,1,234,134,180,180
B,205,0.22703830,0.21814250,0.22259040,1,1,234,134,180,180
B,206,0.23463225,0.20037997,0.21750611,1,1,234,134,180,180
B,207,0.22622350,0.24080732,0.23351541,1,1,234,134,180,180
B,208,0.21117202,0.24131681,0.22624442,1,1,234,134,180,180
B,209,0.21730740,0.20863703,0.21297222,1,1,234,134,180,180
B,210,0.20863703,0.23155292,0.22009498,1,1,234,134,180,180
B,211,0.22508667,0.21038628,0.21773647,1,1,234,134,180,180
B,212,0.23335392,0.21736862,0.22536127,1,1,234,134,180,180
B,213,0.26535597,0.24131681,0.25333639,1,1,234,134,180,180
B,214,0.23132693,0.23335392,0.23234043,1,1,234,134,180,180
B,215,0.23246059,0.23217534,0.23231796,1,1,234,134,180,180
B,216,0.22622350,0.23335392,0.22978871,1,1,234,134,180,180
B,217,0.23591406,0.21618678,0.22605042,1,1,234,134,180,180
B,218,0.21730740,0.22416696,0.22073718,1,1,234,134,180,180
B,219,0.24883551,0.23335392,0.24109471,1,1,234,134,180,180
B,220,0.23363466,0.24131681,0.23747574,1,1,234,134,180,180
B,221,0.25346305,0.20037997,0.22692151,1,1,234,134,180,180
B,222,0.23363466,0.24202972,0.23783219,1,1,234,134,180,180
B,223,0.23453251,0.24253562,0.23853406,1,1,234,134,180,180
B,224,0.24253562,0.22436752,0.23345157,1,1,234,134,180,180
B,225,0.22344933,0.21668946,0.22006939,1,1,234,134,180,180
B,226,0.24883551,0.23217534,0.24050542,1,1,234,134,180,180
B,227,0.26638450,0.22482920,0.24560685,1,1,234,134,180,180
B,228,0.25847227,0.20782984,0.23315105,1,1,234,134,180,180
B,229,0.24154307,0.23281876,0.23718092,1,1,234,134,180,180
B,230,0.24879034,0.22482920,0.23680977,1,1,234,134,180,180
B,231,0.24207898,0.24131681,0.24169790,1,1,234,134,180,180
B,232,0.25847227,0.27439773,0.26643500,1,1,234,134,180,180
B,233,0.23907718,0.24202972,0.24055345,1,1,234,134,180,180
B,234,0.19195700,0.21814250,0.20504975,1,1,234,134,180,180
B,235,0.19961286,0.20037997,0.19999641,1,1,234,134,180,180
B,236,0.20037997,0.19955703,0.19996850,1,1,234,134,180,180
B,237,0.16748166,0.18292728,0.17520447,1,1,234,134,180,180
B,238,0.16912380,0.14966777,0.15939578,1,1,234,134,180,180
B,239,0.22466314,0.19630342,0.21048328,1,1,234,134,180,180
B,240,0.23363466,0.23155292,0.23259379,1,1,234,134,180,180
B,241,0.25846667,0.25846706,0.25846687,1,1,234,134,180,180
B,242,0.23128651,0.21910881,0.22519766,1,1,234,134,180,180
B,243,0.22250556,0.22648185,0.22449371,1,1,234,134,180,180
B,244,0.23708813,0.24202972,0.23955893,1,1,234,134,180,180
B,245,0.24097164,0.21038628,0.22567896,1,1,234,134,180,180
B,246,0.23246059,0.26030111,0.24638085,1,1,234,134,180,180
B,247,0.24207898,0.23399837,0.23803868,1,1,234,134,180,180
B,248,0.22622350,0.21736862,0.22179606,1,1,234,134,180,180
B,249,0.25847227,0.23281876,0.24564552,1,1,234,134,180,180
B,250,0.23998029,0.24131681,0.24064855,1,1,234,134,180,180
B,251,0.21814250,0.23199495,0.22506873,1,1,234,134,180,180
B,252,0.25847227,0.25189637,0.25518432,1,1,234,134,180,180
B,253,0.27540147,0.26717645,0.27128896,1,1,234,134,180,180
B,254,0.24207898,0.24944629,0.24576263,1,1,234,134,180,180
B,255,0.25000958,0.22360680,0.23680819,1,1,234,134,180,180
B,256,0.24154307,0.23281876,0.23718092,1,1,234,134,180,180
B,257,0.22294815,0.23155292,0.22725054,1,1,234,134,180,180
B,258,0.23458035,0.22625276,0.23041656,1,1,234,134,180,180
B,259,0.25000958,0.24944629,0.24972793,1,1,234,134,180,180
B,260,0.20497467,0.21374116,0.20935791,1,1,234,134,180,180
B,261,0.22416696,0.20640627,0.21528662,1,1,234,134,180,180
B,262,0.21594012,0.23155292,0.22374652,1,1,234,134,180,180
B,263,0.23335392,0.21668946,0.22502169,1,1,234,134,180,180
B,264,0.21814250,0.20640627,0.21227439,1,1,234,134,180,180
B,265,0.22703830,0.20640627,0.21672229,1,1,234,134,180,180
B,266,0.24898105,0.23399837,0.24148971,1,1,234,134,180,180
B,267,0.22508667,0.22625276,0.22566971,1,1,234,134,180,180
B,268,0.26025117,0.24080732,0.25052924,1,1,234,134,180,180
B,269,0.24389963,0.21710312,0.23050137,1,1,234,134,180,180
B,270,0.26638450,0.24325213,0.25481831,1,1,234,134,180,180
B,271,0.28938643,0.29942966,0.29440804,1,1,234,134,180,180
B,272,0.27540147,0.21374116,0.24457132,1,1,234,134,180,180
B,273,0.25346305,0.21676997,0.23511651,1,1,234,134,180,180
B,274,0.27644691,0.22762573,0.25203632,1,1,234,134,180,180
B,275,0.27644691,0.26534324,0.27089508,1,1,234,134,180,180
B,276,0.26535597,0.22416696,0.24476146,1,1,234,134,180,180
B,277,0.24892523,0.24081049,0.24486786,1,1,234,134,180,180
B,278,0.24097164,0.22703830,0.23400497,1,1,234,134,180,180
B,279,0.27433813,0.26828537,0.27131175,1,1,234,134,180,180
B,280,0.28141232,0.24131681,0.26136457,1,1,234,134,180,180
B,281,0.26535597,0.25800784,0.26168191,1,1,234,134,180,180
B,282,0.24879034,0.21676997,0.23278016,1,1,234,134,180,180
B,283,0.25000958,0.23335392,0.24168175,1,1,234,134,180,180
B,284,0.26535597,0.21756310,0.24145954,1,1,234,134,180,180
B,285,0.25847227,0.24936468,0.25391848,1,1,234,134,180,180
B,286,0.25847227,0.24325213,0.25086220,1,1,234,134,180,180
B,287,0.25000958,0.24080732,0.24540845,1,1,234,134,180,180
B,288,0.23453251,0.21374116,0.22413683,1,1,234,134,180,180
B,289,0.24883551,0.24131681,0.24507616,1,1,234,134,180,180
B,290,0.25000958,0.22503036,0.23751997,1,1,234,134,180,180
B,291,0.27256841,0.25048162,0.26152501,1,1,234,134,180,180
B,292,0.24097164,0.23399837,0.23748500,1,1,234,134,180,180
B,293,0.23363466,0.21736862,0.22550164,1,1,234,134,180,180
B,294,0.24883551,0.21736862,0.23310206,1,1,234,134,180,180
B,295,0.24883551,0.23429291,0.24156421,1,1,234,134,180,180
B,296,0.21594012,0.20640627,0.21117320,1,1,234,134,180,180
B,297,0.23246059,0.21668946,0.22457502,1,1,234,134,180,180
B,298,0.24879034,0.23335392,0.24107213,1,1,234,134,180,180
B,299,0.26535597,0.25048162,0.25791879,1,1,234,134,180,180
B,300,0.24032926,0.20640627,0.22336776,1,1,234,134,180,180
B,301,0.25725846,0.20925340,0.23325593,1,1,234,134,180,180
B,302,0.25000958,0.22360680,0.23680819,1,1,234,154,180,180
B,303,0.23128651,0.20925340,0.22026996,1,1,234,154,180,180
B,304,0.26508540,0.23453251,0.24980896,1,1,234,154,180,180
B,305,0.24032926,0.23082177,0.23557551,1,1,234,154,180,180
B,306,0.27540147,0.24983914,0.26262031,1,1,234,154,180,180
B,307,0.25847227,0.25063053,0.25455140,1,1,234,154,180,180
B,308,0.24154307,0.23155292,0.23654800,1,1,234,154,180,180
B,309,0.27540147,0.24325213,0.25932680,1,1,234,154,180,180
B,310,0.25847227,0.24936468,0.25391848,1,1,234,154,180,180
B,311,0.23363466,0.22503036,0.22933251,1,1,234,154,180,180
B,312,0.24131681,0.22294815,0.23213248,1,1,234,154,180,180
B,313,0.25097036,0.24983914,0.25040475,1,1,234,154,180,180
B,314,0.21476605,0.19531073,0.20503839,1,1,234,154,180,180
B,315,0.25847227,0.24253562,0.25050395,1,1,234,154,180,180
B,316,0.21730740,0.20579830,0.21155285,1,1,234,154,180,180
B,317,0.25847227,0.25898159,0.25872693,1,1,234,154,180,180
B,318,0.21613333,0.20925340,0.21269336,1,1,234,154,180,180
B,319,0.23335392,0.23155292,0.23245342,1,1,234,154,180,180
B,320,0.22012785,0.20925340,0.21469063,1,1,234,154,180,180
B,321,0.22344933,0.20640627,0.21492780,1,1,234,154,180,180
B,322,0.24032926,0.21618678,0.22825802,1,1,234,154,180,180
B,323,0.22344933,0.20640627,0.21492780,1,1,234,154,180,180
B,324,0.23363466,0.21618678,0.22491072,1,1,234,154,180,180
B,325,0.21814250,0.23399837,0.22607044,1,1,234,154,180,180
B,326,0.24154307,0.20782984,0.22468645,1,1,234,154,180,180
B,327,0.22203577,0.23082177,0.22642877,1,1,234,154,180,180
B,328,0.24860551,0.20925340,0.22892945,1,1,234,154,180,180
B,329,0.24028467,0.20640627,0.22334547,1,1,234,154,180,180
B,330,0.21624764,0.19955703,0.20790234,1,1,234,154,180,180
B,331,0.23249528,0.21736862,0.22493195,1,1,234,154,180,180
B,332,0.20721766,0.19096861,0.19909314,1,1,234,154,180,180
B,333,0.22466314,0.24009801,0.23238058,1,1,234,154,180,180
B,334,0.20579830,0.19592939,0.20086385,1,1,234,154,180,180
B,335,0.23363466,0.23429291,0.23396379,1,1,234,154,180,180
B,336,0.19824558,0.19062931,0.19443745,1,1,234,154,180,180
B,337,0.21453574,0.20314714,0.20884144,1,1,234,154,180,180
B,338,0.22416696,0.21521531,0.21969113,1,1,234,154,180,180
B,339,0.20863703,0.19592939,0.20228321,1,1,234,154,180,180
B,340,0.23345191,0.23429291,0.23387241,1,1,234,154,180,180
B,341,0.22208649,0.22294815,0.22251732,1,1,234,154,180,180
B,342,0.22416696,0.20579830,0.21498263,1,1,234,154,180,180
B,343,0.23363466,0.23155292,0.23259379,1,1,234,154,180,180
B,344,0.22558633,0.19630342,0.21094487,1,1,234,154,180,180
B,345,0.22558633,0.23429291,0.22993962,1,1,234,154,180,180
B,346,0.24154307,0.23155292,0.23654800,1,1,234,154,180,180
B,347,0.22436752,0.21374116,0.21905434,1,1,234,154,180,180
B,348,0.24154307,0.21306625,0.22730466,1,1,234,154,180,180
B,349,0.24983914,0.21306625,0.23145269,1,1,234,154,180,180
B,350,0.23363466,0.24080732,0.23722099,1,1,234,154,180,180
B,351,0.24883551,0.25724787,0.25304169,1,1,234,154,180,180
B,352,0.25181451,0.24202972,0.24692212,1,1,234,134,180,180
B,353,0.28279143,0.24080732,0.26179938,1,1,234,154,180,180
B,354,0.27540147,0.24009801,0.25774974,1,1,234,134,180,180
B,355,0.23246059,0.22416696,0.22831377,1,1,234,134,180,180
B,356,0.28126763,0.23246059,0.25686411,1,1,234,134,180,180
B,357,0.23363466,0.19955703,0.21659584,1,1,234,134,180,180
B,358,0.25824720,0.23246059,0.24535389,1,1,234,134,180,180
B,359,0.25000958,0.23335392,0.24168175,1,1,234,134,180,180
B,360,0.26638450,0.26637572,0.26638011,1,1,234,134,180,180
B,361,0.26638450,0.27546544,0.27092497,1,1,234,134,180,180
B,362,0.29410421,0.26637572,0.28023997,1,1,234,134,180,180
B,363,0.23246059,0.20037997,0.21642028,1,1,234,134,180,180
B,364,0.26638450,0.24131681,0.25385066,1,1,234,134,180,180
B,365,0.24898105,0.24009801,0.24453953,1,1,234,134,180,180
B,366,0.26637572,0.25110098,0.25873835,1,1,234,134,180,180
B,367,0.26740820,0.24202972,0.25471896,1,1,234,134,180,180
B,368,0.25847227,0.24009801,0.24928514,1,1,234,134,180,180
B,369,0.27546544,0.24080732,0.25813638,1,1,234,134,180,180
B,370,0.23363466,0.23246059,0.23304762,1,1,234,134,180,180
B,371,0.27045888,0.26637572,0.26841730,1,1,234,134,180,180
B,372,0.25831558,0.24131681,0.24981620,1,1,234,134,180,180
B,373,0.26637572,0.23335392,0.24986482,1,1,234,134,180,180
B,374,0.25886350,0.23518021,0.24702185,1,1,234,134,180,180
B,375,0.25097036,0.23518021,0.24307528,1,1,234,134,180,180
B,376,0.27546544,0.24116572,0.25831558,1,1,234,134,180,180
B,377,0.25953438,0.24983914,0.25468676,1,1,234,134,180,180
B,378,0.26740820,0.25800784,0.26270802,1,1,234,134,180,180
B,379,0.30184385,0.28519375,0.29351880,1,1,234,134,180,180
B,380,0.27653315,0.26717645,0.27185480,1,1,234,134,180,180
B,381,0.27520836,0.25110098,0.26315467,1,1,234,134,180,180
B,382,0.29154759,0.27546544,0.28350651,1,1,244,145,151,150
B,383,0.24253562,0.26743823,0.25498692,1,1,244,145,151,150
B,384,0.27546544,0.27546544,0.27546544,1,1,244,145,151,150
B,385,0.27653315,0.24009801,0.25831558,1,1,244,145,151,150
B,386,0.27520836,0.24202972,0.25861904,1,1,214,134,180,180
B,387,0.27546544,0.24202972,0.25874758,1,1,214,134,180,180
B,388,0.29261530,0.25953438,0.27607484,1,1,214,134,180,180
B,389,0.24131681,0.24936468,0.24534075,1,1,214,134,180,180
B,390,0.24325213,0.23281876,0.23803544,1,1,214,134,180,180
B,391,0.19955703,0.18954251,0.19454977,1,1,214,134,180,180
B,392,0.16414325,0.14486012,0.15450169,1,1,214,134,180,180
B,393,0.22475645,0.21117202,0.21796424,1,1,214,134,180,180
B,394,0.20782984,0.17401760,0.19092372,1,1,214,134,180,180
B,395,0.13953908,0.12876456,0.13415182,1,1,214,154,180,180
B,396,0.12445428,0.11266899,0.11856163,1,1,214,154,180,180
B,397,0.16583953,0.13303802,0.14943877,1,1,214,154,180,180
B,398,0.16748166,0.14183914,0.15466040,1,1,214,154,180,180
B,399,0.16748166,0.15480471,0.16114318,1,1,214,154,180,180
B,400,0.15480471,0.15434872,0.15457671,1,1,244,161,151,151
B,401,0.19034661,0.17200523,0.18117592,1,1,244,161,151,151
B,402,0.17319675,0.15089771,0.16204723,1,1,244,161,151,151
B,403,0.19900743,0.16794419,0.18347581,1,1,244,161,151,151
B,404,0.21374116,0.21521531,0.21447823,1,1,244,161,151,151
B,405,0.16748166,0.14925557,0.15836862,1,1,244,161,151,151
B,406,0.20863703,0.17988134,0.19425919,1,1,244,161,151,151
B,407,0.20782984,0.18022474,0.19402729,1,1,244,161,151,151
