video_id,source_path,frame_id,timestamp_sec,det_ok,dlib_update_ok,roi_age,frame_w,frame_h,eye_frame_w,eye_frame_h,eye_frame_orientation,dlib_decimate,eye_roi_shrink,fixed_thresh,adapt_offset,fixed_scale,label_name,label,left_pre_x,left_pre_y,left_pre_w,left_pre_h,right_pre_x,right_pre_y,right_pre_w,right_pre_h,left_x,left_y,left_w,left_h,right_x,right_y,right_w,right_h,eye_valid,feature0_q,feature1_q,eye_debug,low_pct,high_pct,left_t_low,left_t_high,right_t_low,right_t_high,left_q_dark,left_q_ref,right_q_dark,right_q_ref,left_contrast,right_contrast,left_center_w,left_center_h,right_center_w,right_center_h,left_f0_q,right_f0_q,avg_f0_q,diff_f0_q,left_f0,right_f0,avg_f0,diff_f0,left_f1_q,right_f1_q,avg_f1_q,diff_f1_q,left_f1,right_f1,avg_f1,diff_f1,left_dark_low_q,right_dark_low_q,avg_dark_low_q,diff_dark_low_q,left_dark_low,right_dark_low,avg_dark_low,diff_dark_low,left_dark_high_q,right_dark_high_q,avg_dark_high_q,diff_dark_high_q,left_dark_high,right_dark_high,avg_dark_high,diff_dark_high,left_col_frac_low_q,right_col_frac_low_q,avg_col_frac_low_q,diff_col_frac_low_q,left_col_frac_low,right_col_frac_low,avg_col_frac_low,diff_col_frac_low,left_col_frac_high_q,right_col_frac_high_q,avg_col_frac_high_q,diff_col_frac_high_q,left_col_frac_high,right_col_frac_high,avg_col_frac_high,diff_col_frac_high,left_row_frac_low_q,right_row_frac_low_q,avg_row_frac_low_q,diff_row_frac_low_q,left_row_frac_low,right_row_frac_low,avg_row_frac_low,diff_row_frac_low,left_row_frac_high_q,right_row_frac_high_q,avg_row_frac_high_q,diff_row_frac_high_q,left_row_frac_high,right_row_frac_high,avg_row_frac_high,diff_row_frac_high,left_row_run_low_q,right_row_run_low_q,avg_row_run_low_q,diff_row_run_low_q,left_row_run_low,right_row_run_low,avg_row_run_low,diff_row_run_low,left_row_run_high_q,right_row_run_high_q,avg_row_run_high_q,diff_row_run_high_q,left_row_run_high,right_row_run_high,avg_row_run_high,diff_row_run_high,left_contrast_q,right_contrast_q,avg_contrast_q,diff_contrast_q,avg_contrast,diff_contrast,left_q_dark_q,right_q_dark_q,avg_q_dark_q,diff_q_dark_q,avg_q_dark,diff_q_dark,left_q_ref_q,right_q_ref_q,avg_q_ref_q,diff_q_ref_q,avg_q_ref,diff_q_ref,left_mean_gray_q,right_mean_gray_q,avg_mean_gray_q,diff_mean_gray_q,left_mean_gray,right_mean_gray,avg_mean_gray,diff_mean_gray,left_std_gray_q,right_std_gray_q,avg_std_gray_q,diff_std_gray_q,left_std_gray,right_std_gray,avg_std_gray,diff_std_gray,lr_valid_both,robust_f0,robust_f1,svm_ready,svm_pred,svm_score_q
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,108,7.2,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,114,204,64,14,212,204,68,14,114,204,64,14,212,204,68,14,1,3414,3359,1262835539,10.0,60.0,83.0,87.0,69.0,75.0,0.309814453125,0.37255859375,0.2470703125,0.341064453125,0.062744140625,0.09423828125,52.0,9.0,54.0,9.0,3186.0,3641.0,3414.0,455.0,0.77783203125,0.888916015625,0.83349609375,0.111083984375,3011.0,3706.0,3359.0,695.0,0.735107421875,0.90478515625,0.820068359375,0.169677734375,1190.0,1079.0,1135.0,111.0,0.29052734375,0.263427734375,0.277099609375,0.027099609375,1602.0,1551.0,1577.0,51.0,0.39111328125,0.378662109375,0.385009765625,0.012451171875,2757.0,2655.0,2706.0,102.0,0.673095703125,0.648193359375,0.66064453125,0.02490234375,3545.0,3110.0,3328.0,435.0,0.865478515625,0.75927734375,0.8125,0.106201171875,3641.0,3641.0,3641.0,0.0,0.888916015625,0.888916015625,0.888916015625,0.0,3641.0,4096.0,3869.0,455.0,0.888916015625,1.0,0.944580078125,0.111083984375,3641.0,3641.0,3641.0,0.0,0.888916015625,0.888916015625,0.888916015625,0.0,3641.0,4096.0,3869.0,455.0,0.888916015625,1.0,0.944580078125,0.111083984375,257.0,386.0,322.0,129.0,0.07861328125,0.031494140625,1269.0,1012.0,1141.0,257.0,0.278564453125,0.062744140625,1526.0,1397.0,1462.0,129.0,0.35693359375,0.031494140625,1494.0,1381.0,1438.0,113.0,0.36474609375,0.337158203125,0.35107421875,0.027587890625,257.0,353.0,305.0,96.0,0.062744140625,0.086181640625,0.074462890625,0.0234375,1.0,0.83349609375,0.820068359375,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,109,7.266666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,115,204,64,14,213,205,67,14,115,204,64,14,213,205,67,14,1,3186,3407,1262835539,10.0,60.0,83.0,87.0,69.0,75.0,0.309814453125,0.37255859375,0.2470703125,0.341064453125,0.062744140625,0.09423828125,52.0,9.0,53.0,9.0,2731.0,3641.0,3186.0,910.0,0.666748046875,0.888916015625,0.77783203125,0.22216796875,3011.0,3803.0,3407.0,792.0,0.735107421875,0.928466796875,0.831787109375,0.193359375,1033.0,996.0,1015.0,37.0,0.252197265625,0.2431640625,0.247802734375,0.009033203125,1505.0,1546.0,1526.0,41.0,0.367431640625,0.37744140625,0.37255859375,0.010009765625,2836.0,2087.0,2462.0,749.0,0.6923828125,0.509521484375,0.60107421875,0.182861328125,3230.0,2859.0,3045.0,371.0,0.78857421875,0.697998046875,0.743408203125,0.090576171875,3186.0,3641.0,3414.0,455.0,0.77783203125,0.888916015625,0.83349609375,0.111083984375,4096.0,4096.0,4096.0,0.0,1.0,1.0,1.0,0.0,3186.0,3641.0,3414.0,455.0,0.77783203125,0.888916015625,0.83349609375,0.111083984375,4096.0,4096.0,4096.0,0.0,1.0,1.0,1.0,0.0,257.0,386.0,322.0,129.0,0.07861328125,0.031494140625,1269.0,1012.0,1141.0,257.0,0.278564453125,0.062744140625,1526.0,1397.0,1462.0,129.0,0.35693359375,0.031494140625,1542.0,1365.0,1454.0,177.0,0.37646484375,0.333251953125,0.35498046875,0.043212890625,273.0,337.0,305.0,64.0,0.066650390625,0.082275390625,0.074462890625,0.015625,1.0,0.77783203125,0.831787109375,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,110,7.333333333333333,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,112,204,63,17,207,206,64,14,112,204,63,17,207,206,64,14,1,3243,3055,1296456535,10.0,60.0,87.0,91.0,70.0,77.0,0.325439453125,0.38818359375,0.2470703125,0.35693359375,0.062744140625,0.10986328125,51.0,12.0,52.0,9.0,2389.0,4096.0,3243.0,1707.0,0.583251953125,1.0,0.791748046875,0.416748046875,2468.0,3641.0,3055.0,1173.0,0.6025390625,0.888916015625,0.745849609375,0.286376953125,1051.0,1033.0,1042.0,18.0,0.256591796875,0.252197265625,0.25439453125,0.00439453125,1486.0,1558.0,1522.0,72.0,0.36279296875,0.38037109375,0.37158203125,0.017578125,3132.0,2206.0,2669.0,926.0,0.7646484375,0.53857421875,0.651611328125,0.22607421875,3534.0,3072.0,3303.0,462.0,0.86279296875,0.75,0.806396484375,0.11279296875,2731.0,3186.0,2959.0,455.0,0.666748046875,0.77783203125,0.722412109375,0.111083984375,3072.0,4096.0,3584.0,1024.0,0.75,1.0,0.875,0.25,2731.0,3186.0,2959.0,455.0,0.666748046875,0.77783203125,0.722412109375,0.111083984375,3072.0,4096.0,3584.0,1024.0,0.75,1.0,0.875,0.25,257.0,450.0,354.0,193.0,0.08642578125,0.047119140625,1333.0,1012.0,1173.0,321.0,0.286376953125,0.078369140625,1590.0,1462.0,1526.0,128.0,0.37255859375,0.03125,1574.0,1365.0,1470.0,209.0,0.38427734375,0.333251953125,0.35888671875,0.051025390625,257.0,305.0,281.0,48.0,0.062744140625,0.074462890625,0.068603515625,0.01171875,1.0,0.791748046875,0.745849609375,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,111,7.4,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,106,208,64,18,201,205,69,18,106,208,64,18,201,205,69,18,1,2836,2614,1296457048,10.0,60.0,88.0,93.0,70.0,77.0,0.325439453125,0.40380859375,0.2470703125,0.35693359375,0.078369140625,0.10986328125,52.0,13.0,55.0,13.0,1575.0,4096.0,2836.0,2521.0,0.384521484375,1.0,0.6923828125,0.615478515625,1987.0,3241.0,2614.0,1254.0,0.485107421875,0.791259765625,0.63818359375,0.30615234375,885.0,899.0,892.0,14.0,0.216064453125,0.219482421875,0.2177734375,0.00341796875,1478.0,1392.0,1435.0,86.0,0.36083984375,0.33984375,0.350341796875,0.02099609375,3308.0,2160.0,2734.0,1148.0,0.8076171875,0.52734375,0.66748046875,0.2802734375,4017.0,3277.0,3647.0,740.0,0.980712890625,0.800048828125,0.890380859375,0.1806640625,1890.0,2836.0,2363.0,946.0,0.46142578125,0.6923828125,0.576904296875,0.23095703125,2206.0,3781.0,2994.0,1575.0,0.53857421875,0.923095703125,0.73095703125,0.384521484375,1890.0,2836.0,2363.0,946.0,0.46142578125,0.6923828125,0.576904296875,0.23095703125,2206.0,3781.0,2994.0,1575.0,0.53857421875,0.923095703125,0.73095703125,0.384521484375,321.0,450.0,386.0,129.0,0.09423828125,0.031494140625,1333.0,1012.0,1173.0,321.0,0.286376953125,0.078369140625,1654.0,1462.0,1558.0,192.0,0.38037109375,0.046875,1574.0,1381.0,1478.0,193.0,0.38427734375,0.337158203125,0.36083984375,0.047119140625,193.0,337.0,265.0,144.0,0.047119140625,0.082275390625,0.064697265625,0.03515625,1.0,0.6923828125,0.63818359375,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,112,7.466666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,109,204,63,17,205,203,64,17,109,204,63,17,205,203,64,17,1,2560,2757,1397447509,10.0,60.0,85.0,91.0,75.0,83.0,0.309814453125,0.40380859375,0.2626953125,0.38818359375,0.09423828125,0.12548828125,51.0,12.0,52.0,12.0,2048.0,3072.0,2560.0,1024.0,0.5,0.75,0.625,0.25,2521.0,2993.0,2757.0,472.0,0.615478515625,0.730712890625,0.673095703125,0.115234375,950.0,866.0,908.0,84.0,0.23193359375,0.21142578125,0.2216796875,0.0205078125,1513.0,1424.0,1469.0,89.0,0.369384765625,0.34765625,0.358642578125,0.021728515625,3213.0,3072.0,3143.0,141.0,0.784423828125,0.75,0.767333984375,0.034423828125,3453.0,3623.0,3538.0,170.0,0.843017578125,0.884521484375,0.86376953125,0.04150390625,2731.0,2389.0,2560.0,342.0,0.666748046875,0.583251953125,0.625,0.08349609375,3413.0,3413.0,3413.0,0.0,0.833251953125,0.833251953125,0.833251953125,0.0,2731.0,2389.0,2560.0,342.0,0.666748046875,0.583251953125,0.625,0.08349609375,3413.0,3413.0,3413.0,0.0,0.833251953125,0.833251953125,0.833251953125,0.0,386.0,514.0,450.0,128.0,0.10986328125,0.03125,1269.0,1076.0,1173.0,193.0,0.286376953125,0.047119140625,1654.0,1590.0,1622.0,64.0,0.39599609375,0.015625,1606.0,1510.0,1558.0,96.0,0.39208984375,0.36865234375,0.38037109375,0.0234375,305.0,337.0,321.0,32.0,0.074462890625,0.082275390625,0.078369140625,0.0078125,1.0,0.625,0.673095703125,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,113,7.533333333333333,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,104,209,67,18,202,209,69,17,104,209,67,18,202,209,69,17,1,2665,2418,1330208601,10.0,60.0,89.0,95.0,73.0,79.0,0.325439453125,0.419677734375,0.2626953125,0.35693359375,0.09423828125,0.09423828125,53.0,13.0,55.0,12.0,1575.0,3755.0,2665.0,2180.0,0.384521484375,0.916748046875,0.650634765625,0.5322265625,1935.0,2901.0,2418.0,966.0,0.472412109375,0.708251953125,0.59033203125,0.23583984375,910.0,881.0,896.0,29.0,0.22216796875,0.215087890625,0.21875,0.007080078125,1421.0,1434.0,1428.0,13.0,0.346923828125,0.35009765625,0.3486328125,0.003173828125,3169.0,2681.0,2925.0,488.0,0.773681640625,0.654541015625,0.714111328125,0.119140625,3710.0,3426.0,3568.0,284.0,0.90576171875,0.83642578125,0.87109375,0.0693359375,1890.0,2389.0,2140.0,499.0,0.46142578125,0.583251953125,0.5224609375,0.121826171875,2206.0,2731.0,2469.0,525.0,0.53857421875,0.666748046875,0.602783203125,0.128173828125,1890.0,2389.0,2140.0,499.0,0.46142578125,0.583251953125,0.5224609375,0.121826171875,2206.0,2731.0,2469.0,525.0,0.53857421875,0.666748046875,0.602783203125,0.128173828125,386.0,386.0,386.0,0.0,0.09423828125,0.0,1333.0,1076.0,1205.0,257.0,0.294189453125,0.062744140625,1719.0,1462.0,1591.0,257.0,0.388427734375,0.062744140625,1606.0,1365.0,1486.0,241.0,0.39208984375,0.333251953125,0.36279296875,0.058837890625,193.0,209.0,201.0,16.0,0.047119140625,0.051025390625,0.049072265625,0.00390625,1.0,0.650634765625,0.59033203125,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,114,7.6,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,109,209,63,25,198,204,68,25,109,209,63,25,198,204,68,25,1,2651,2162,1363830110,10.0,60.0,94.0,101.0,74.0,81.0,0.341064453125,0.450927734375,0.2626953125,0.37255859375,0.10986328125,0.10986328125,51.0,17.0,54.0,17.0,1205.0,4096.0,2651.0,2891.0,0.294189453125,1.0,0.647216796875,0.705810546875,1501.0,2822.0,2162.0,1321.0,0.366455078125,0.68896484375,0.52783203125,0.322509765625,732.0,790.0,761.0,58.0,0.1787109375,0.19287109375,0.185791015625,0.01416015625,1049.0,1365.0,1207.0,316.0,0.256103515625,0.333251953125,0.294677734375,0.0771484375,3213.0,2503.0,2858.0,710.0,0.784423828125,0.611083984375,0.69775390625,0.17333984375,3453.0,3793.0,3623.0,340.0,0.843017578125,0.926025390625,0.884521484375,0.0830078125,1205.0,2168.0,1687.0,963.0,0.294189453125,0.529296875,0.411865234375,0.235107421875,1446.0,3614.0,2530.0,2168.0,0.35302734375,0.88232421875,0.61767578125,0.529296875,1205.0,2168.0,1687.0,963.0,0.294189453125,0.529296875,0.411865234375,0.235107421875,1446.0,2650.0,2048.0,1204.0,0.35302734375,0.64697265625,0.5,0.2939453125,450.0,450.0,450.0,0.0,0.10986328125,0.0,1397.0,1076.0,1237.0,321.0,0.302001953125,0.078369140625,1847.0,1526.0,1687.0,321.0,0.411865234375,0.078369140625,1735.0,1446.0,1591.0,289.0,0.423583984375,0.35302734375,0.388427734375,0.070556640625,193.0,289.0,241.0,96.0,0.047119140625,0.070556640625,0.058837890625,0.0234375,1.0,0.647216796875,0.52783203125,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,115,7.666666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,105,208,63,18,200,206,68,18,105,208,63,18,200,206,68,18,1,2048,2717,1330208601,10.0,60.0,89.0,95.0,73.0,79.0,0.325439453125,0.419677734375,0.2626953125,0.35693359375,0.09423828125,0.09423828125,51.0,13.0,54.0,13.0,1890.0,2206.0,2048.0,316.0,0.46142578125,0.53857421875,0.5,0.0771484375,2327.0,3106.0,2717.0,779.0,0.568115234375,0.75830078125,0.663330078125,0.190185546875,1013.0,794.0,904.0,219.0,0.247314453125,0.19384765625,0.220703125,0.053466796875,1594.0,1470.0,1532.0,124.0,0.38916015625,0.35888671875,0.3740234375,0.0302734375,3293.0,2579.0,2936.0,714.0,0.803955078125,0.629638671875,0.716796875,0.17431640625,3534.0,3337.0,3436.0,197.0,0.86279296875,0.814697265625,0.8388671875,0.048095703125,2206.0,2521.0,2364.0,315.0,0.53857421875,0.615478515625,0.5771484375,0.076904296875,2521.0,3466.0,2994.0,945.0,0.615478515625,0.84619140625,0.73095703125,0.230712890625,2206.0,2521.0,2364.0,315.0,0.53857421875,0.615478515625,0.5771484375,0.076904296875,2521.0,3466.0,2994.0,945.0,0.615478515625,0.84619140625,0.73095703125,0.230712890625,386.0,386.0,386.0,0.0,0.09423828125,0.0,1333.0,1076.0,1205.0,257.0,0.294189453125,0.062744140625,1719.0,1462.0,1591.0,257.0,0.388427734375,0.062744140625,1590.0,1430.0,1510.0,160.0,0.38818359375,0.34912109375,0.36865234375,0.0390625,193.0,289.0,241.0,96.0,0.047119140625,0.070556640625,0.058837890625,0.0234375,1.0,0.5,0.663330078125,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,116,7.733333333333333,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,106,211,64,25,194,213,67,21,106,211,64,25,194,213,67,21,1,2651,2194,1464822116,10.0,60.0,100.0,105.0,79.0,87.0,0.37255859375,0.450927734375,0.2783203125,0.40380859375,0.078369140625,0.12548828125,52.0,17.0,53.0,14.0,1205.0,4096.0,2651.0,2891.0,0.294189453125,1.0,0.647216796875,0.705810546875,1483.0,2905.0,2194.0,1422.0,0.362060546875,0.709228515625,0.53564453125,0.34716796875,709.0,966.0,838.0,257.0,0.173095703125,0.23583984375,0.20458984375,0.062744140625,1140.0,1413.0,1277.0,273.0,0.2783203125,0.344970703125,0.311767578125,0.066650390625,3545.0,3246.0,3396.0,299.0,0.865478515625,0.79248046875,0.8291015625,0.072998046875,4017.0,3941.0,3979.0,76.0,0.980712890625,0.962158203125,0.971435546875,0.0185546875,1205.0,4096.0,2651.0,2891.0,0.294189453125,1.0,0.647216796875,0.705810546875,2650.0,4096.0,3373.0,1446.0,0.64697265625,1.0,0.823486328125,0.35302734375,964.0,4096.0,2530.0,3132.0,0.2353515625,1.0,0.61767578125,0.7646484375,1446.0,4096.0,2771.0,2650.0,0.35302734375,1.0,0.676513671875,0.64697265625,321.0,514.0,418.0,193.0,0.10205078125,0.047119140625,1526.0,1140.0,1333.0,386.0,0.325439453125,0.09423828125,1847.0,1654.0,1751.0,193.0,0.427490234375,0.047119140625,1767.0,1494.0,1631.0,273.0,0.431396484375,0.36474609375,0.398193359375,0.066650390625,177.0,257.0,217.0,80.0,0.043212890625,0.062744140625,0.052978515625,0.01953125,1.0,0.647216796875,0.53564453125,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,117,7.8,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,98,204,63,18,185,204,72,18,98,204,63,18,185,204,72,18,1,2993,2760,1195072856,10.0,60.0,88.0,93.0,59.0,71.0,0.325439453125,0.40380859375,0.184326171875,0.37255859375,0.078369140625,0.188232421875,51.0,13.0,58.0,13.0,1890.0,4096.0,2993.0,2206.0,0.46142578125,1.0,0.730712890625,0.53857421875,2327.0,3193.0,2760.0,866.0,0.568115234375,0.779541015625,0.673828125,0.21142578125,933.0,636.0,785.0,297.0,0.227783203125,0.1552734375,0.191650390625,0.072509765625,1650.0,1054.0,1352.0,596.0,0.40283203125,0.25732421875,0.330078125,0.1455078125,3293.0,1130.0,2212.0,2163.0,0.803955078125,0.27587890625,0.5400390625,0.528076171875,3855.0,2048.0,2952.0,1807.0,0.941162109375,0.5,0.720703125,0.441162109375,2206.0,4096.0,3151.0,1890.0,0.53857421875,1.0,0.769287109375,0.46142578125,2836.0,4096.0,3466.0,1260.0,0.6923828125,1.0,0.84619140625,0.3076171875,2206.0,4096.0,3151.0,1890.0,0.53857421875,1.0,0.769287109375,0.46142578125,2836.0,4096.0,3466.0,1260.0,0.6923828125,1.0,0.84619140625,0.3076171875,321.0,771.0,546.0,450.0,0.13330078125,0.10986328125,1333.0,755.0,1044.0,578.0,0.2548828125,0.14111328125,1654.0,1526.0,1590.0,128.0,0.38818359375,0.03125,1638.0,1381.0,1510.0,257.0,0.39990234375,0.337158203125,0.36865234375,0.062744140625,289.0,434.0,362.0,145.0,0.070556640625,0.10595703125,0.08837890625,0.035400390625,1.0,0.730712890625,0.673828125,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,118,7.866666666666666,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,101,210,59,10,189,210,68,10,101,210,59,10,189,210,68,10,1,3511,3104,1229083986,10.0,60.0,82.0,85.0,66.0,73.0,0.309814453125,0.35693359375,0.2314453125,0.341064453125,0.047119140625,0.10986328125,47.0,7.0,54.0,7.0,2926.0,4096.0,3511.0,1170.0,0.71435546875,1.0,0.857177734375,0.28564453125,2487.0,3720.0,3104.0,1233.0,0.607177734375,0.908203125,0.7578125,0.301025390625,909.0,802.0,856.0,107.0,0.221923828125,0.19580078125,0.208984375,0.026123046875,1270.0,1387.0,1329.0,117.0,0.31005859375,0.338623046875,0.324462890625,0.028564453125,2614.0,1517.0,2066.0,1097.0,0.63818359375,0.370361328125,0.50439453125,0.267822265625,2963.0,2427.0,2695.0,536.0,0.723388671875,0.592529296875,0.657958984375,0.130859375,3511.0,3511.0,3511.0,0.0,0.857177734375,0.857177734375,0.857177734375,0.0,3511.0,4096.0,3804.0,585.0,0.857177734375,1.0,0.9287109375,0.142822265625,3511.0,3511.0,3511.0,0.0,0.857177734375,0.857177734375,0.857177734375,0.0,3511.0,4096.0,3804.0,585.0,0.857177734375,1.0,0.9287109375,0.142822265625,193.0,450.0,322.0,257.0,0.07861328125,0.062744140625,1269.0,948.0,1109.0,321.0,0.270751953125,0.078369140625,1462.0,1397.0,1430.0,65.0,0.34912109375,0.015869140625,1462.0,1285.0,1374.0,177.0,0.35693359375,0.313720703125,0.33544921875,0.043212890625,177.0,257.0,217.0,80.0,0.043212890625,0.062744140625,0.052978515625,0.01953125,1.0,0.857177734375,0.7578125,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,119,7.933333333333334,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,97,207,64,14,192,206,69,14,97,207,64,14,192,206,69,14,1,3414,3236,1363827543,10.0,60.0,87.0,91.0,74.0,81.0,0.325439453125,0.38818359375,0.2626953125,0.37255859375,0.062744140625,0.10986328125,52.0,9.0,55.0,9.0,2731.0,4096.0,3414.0,1365.0,0.666748046875,1.0,0.83349609375,0.333251953125,2766.0,3706.0,3236.0,940.0,0.67529296875,0.90478515625,0.7900390625,0.2294921875,1225.0,1076.0,1151.0,149.0,0.299072265625,0.2626953125,0.281005859375,0.036376953125,1812.0,1655.0,1734.0,157.0,0.4423828125,0.404052734375,0.42333984375,0.038330078125,3151.0,2458.0,2805.0,693.0,0.769287109375,0.60009765625,0.684814453125,0.169189453125,3545.0,3426.0,3486.0,119.0,0.865478515625,0.83642578125,0.85107421875,0.029052734375,3186.0,3186.0,3186.0,0.0,0.77783203125,0.77783203125,0.77783203125,0.0,4096.0,4096.0,4096.0,0.0,1.0,1.0,1.0,0.0,3186.0,3186.0,3186.0,0.0,0.77783203125,0.77783203125,0.77783203125,0.0,4096.0,4096.0,4096.0,0.0,1.0,1.0,1.0,0.0,257.0,450.0,354.0,193.0,0.08642578125,0.047119140625,1333.0,1076.0,1205.0,257.0,0.294189453125,0.062744140625,1590.0,1526.0,1558.0,64.0,0.38037109375,0.015625,1542.0,1446.0,1494.0,96.0,0.37646484375,0.35302734375,0.36474609375,0.0234375,241.0,337.0,289.0,96.0,0.058837890625,0.082275390625,0.070556640625,0.0234375,1.0,0.83349609375,0.7900390625,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,120,8.0,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,93,205,62,17,184,205,69,17,93,205,62,17,184,205,69,17,1,3072,2794,1296325463,10.0,60.0,87.0,91.0,68.0,77.0,0.325439453125,0.38818359375,0.2314453125,0.37255859375,0.062744140625,0.14111328125,50.0,12.0,55.0,12.0,2048.0,4096.0,3072.0,2048.0,0.5,1.0,0.75,0.5,2101.0,3486.0,2794.0,1385.0,0.512939453125,0.85107421875,0.68212890625,0.338134765625,922.0,757.0,840.0,165.0,0.22509765625,0.184814453125,0.205078125,0.040283203125,1488.0,1347.0,1418.0,141.0,0.36328125,0.328857421875,0.34619140625,0.034423828125,3195.0,1489.0,2342.0,1706.0,0.780029296875,0.363525390625,0.57177734375,0.41650390625,4014.0,3277.0,3646.0,737.0,0.97998046875,0.800048828125,0.89013671875,0.179931640625,2389.0,4096.0,3243.0,1707.0,0.583251953125,1.0,0.791748046875,0.416748046875,3072.0,4096.0,3584.0,1024.0,0.75,1.0,0.875,0.25,2389.0,4096.0,3243.0,1707.0,0.583251953125,1.0,0.791748046875,0.416748046875,3072.0,4096.0,3584.0,1024.0,0.75,1.0,0.875,0.25,257.0,578.0,418.0,321.0,0.10205078125,0.078369140625,1333.0,948.0,1141.0,385.0,0.278564453125,0.093994140625,1590.0,1526.0,1558.0,64.0,0.38037109375,0.015625,1590.0,1414.0,1502.0,176.0,0.38818359375,0.34521484375,0.36669921875,0.04296875,273.0,386.0,330.0,113.0,0.066650390625,0.09423828125,0.08056640625,0.027587890625,1.0,0.75,0.68212890625,0,-1,0
closed_20250505_062113,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\closed\closed_20250505_062113.avi,121,8.066666666666666,1,1,0,480,640,480,640,upright,1,0,10,60,4096,closed,1,91,208,59,25,177,204,69,22,91,208,59,25,177,204,69,22,1,2771,2905,1195074397,10.0,60.0,93.0,99.0,59.0,71.0,0.341064453125,0.435302734375,0.184326171875,0.37255859375,0.09423828125,0.188232421875,47.0,17.0,55.0,15.0,1446.0,4096.0,2771.0,2650.0,0.35302734375,1.0,0.676513671875,0.64697265625,1928.0,3881.0,2905.0,1953.0,0.470703125,0.947509765625,0.709228515625,0.476806640625,995.0,745.0,870.0,250.0,0.242919921875,0.181884765625,0.21240234375,0.06103515625,1548.0,1107.0,1328.0,441.0,0.3779296875,0.270263671875,0.32421875,0.107666015625,3922.0,1043.0,2483.0,2879.0,0.95751953125,0.254638671875,0.606201171875,0.702880859375,4096.0,1862.0,2979.0,2234.0,1.0,0.45458984375,0.727294921875,0.54541015625,1446.0,4096.0,2771.0,2650.0,0.35302734375,1.0,0.676513671875,0.64697265625,1928.0,4096.0,3012.0,2168.0,0.470703125,1.0,0.7353515625,0.529296875,1446.0,4096.0,2771.0,2650.0,0.35302734375,1.0,0.676513671875,0.64697265625,1928.0,4096.0,3012.0,2168.0,0.470703125,1.0,0.7353515625,0.529296875,386.0,771.0,579.0,385.0,0.141357421875,0.093994140625,1397.0,755.0,1076.0,642.0,0.2626953125,0.15673828125,1783.0,1526.0,1655.0,257.0,0.404052734375,0.062744140625,1671.0,1365.0,1518.0,306.0,0.407958984375,0.333251953125,0.37060546875,0.07470703125,209.0,418.0,314.0,209.0,0.051025390625,0.10205078125,0.07666015625,0.051025390625,1.0,0.676513671875,0.709228515625,0,-1,0
