video_id,frame_idx,time_sec,orig_frame_w,orig_frame_h,proc_frame_w,proc_frame_h,proc_scale_x,proc_scale_y,label_closed,face_ok_on_update,roi_updated,roi_valid,roi_age,left_x,left_y,left_w,left_h,right_x,right_y,right_w,right_h,active_row_frac_fixed,center_dark_ratio_adapt,center_dark_ratio_fixed,col_run_max_fixed,col_run_mean_fixed,col_run_topk_adapt,col_run_topk_fixed,dark_ratio_fixed,h_edge_density,largest_blob_area_fixed,largest_blob_h_fixed,max_active_row_run_fixed,row_sigma_adapt,row_sigma_fixed,t_adapt,v_edge_density,vertical_contrast
11,10,0.3333333333333333,640,480,320,240,0.5,0.5,0,0,0,1,10,127,89,30,16,172,92,30,16,0.4375,0.23140495867768596,0.21074380165289255,0.6363636363636364,0.20041322314049587,0.553030303030303,0.5227272727272727,0.10625,0.09307359307359307,0.2024793388429752,0.6363636363636364,0.4375,0.16386890944977525,0.1630518429669216,75.0,0.18863636363636366,0.08003304627636179
11,11,0.36666666666666664,640,480,320,240,0.5,0.5,0,0,0,1,11,127,89,30,16,172,92,30,16,0.4375,0.23553719008264462,0.20867768595041322,0.6363636363636364,0.19834710743801653,0.5606060606060607,0.5303030303030303,0.10520833333333332,0.10173160173160173,0.20041322314049587,0.6363636363636364,0.4375,0.16344715817940136,0.16437289524104493,75.0,0.19318181818181818,0.08040185082297382
11,12,0.4,640,480,320,240,0.5,0.5,0,0,0,1,12,127,89,30,16,172,92,30,16,0.4375,0.2272727272727273,0.20454545454545453,0.6363636363636364,0.19421487603305787,0.5757575757575758,0.5303030303030303,0.103125,0.10822510822510822,0.19834710743801653,0.6363636363636364,0.4375,0.16052177194877987,0.1631045586386381,75.0,0.17954545454545456,0.08057851239669421
11,13,0.43333333333333335,640,480,320,240,0.5,0.5,0,0,0,1,13,127,89,30,16,172,92,30,16,0.4375,0.23140495867768596,0.2066115702479339,0.6363636363636364,0.19008264462809918,0.5606060606060606,0.5,0.10416666666666666,0.10173160173160173,0.20041322314049587,0.6363636363636364,0.4375,0.15853123282826478,0.1643308430313863,75.0,0.17954545454545456,0.08033572933305555
11,14,0.4666666666666667,640,480,320,240,0.5,0.5,0,0,0,1,14,127,89,30,16,172,92,30,16,0.4375,0.23140495867768596,0.2066115702479339,0.6363636363636364,0.19008264462809918,0.5681818181818181,0.49242424242424243,0.10416666666666666,0.09956709956709957,0.20041322314049587,0.6363636363636364,0.4375,0.16019110430730987,0.1631436095725229,75.0,0.17954545454545456,0.08042196217329907
11,15,0.5,640,480,320,240,0.5,0.5,0,0,0,1,15,127,89,30,16,172,92,30,16,0.4375,0.22520661157024793,0.20454545454545453,0.6363636363636364,0.18595041322314051,0.5227272727272727,0.48484848484848486,0.103125,0.09956709956709957,0.1921487603305785,0.6363636363636364,0.4375,0.15857240213648932,0.16176152079700573,75.5,0.18636363636363637,0.07997227816746535
11,16,0.5333333333333333,640,480,320,240,0.5,0.5,0,0,0,1,16,127,89,30,16,172,92,30,16,0.4375,0.22107438016528924,0.20041322314049587,0.6363636363636364,0.18388429752066116,0.5227272727272727,0.5075757575757576,0.10104166666666667,0.09090909090909091,0.1921487603305785,0.6363636363636364,0.4375,0.16469906199198506,0.16478653854195363,75.0,0.2,0.07995216681714008
11,17,0.5666666666666667,640,480,320,240,0.5,0.5,0,0,0,1,17,127,89,30,16,172,92,30,16,0.4375,0.22520661157024793,0.20041322314049587,0.6363636363636364,0.18181818181818182,0.5378787878787878,0.5,0.10104166666666667,0.09523809523809523,0.19008264462809918,0.6363636363636364,0.4375,0.1672893348339789,0.16535306339416656,75.5,0.18409090909090908,0.08012101534828808
11,18,0.6,640,480,320,240,0.5,0.5,0,0,0,1,18,127,89,30,16,172,92,30,16,0.4375,0.22520661157024793,0.20041322314049587,0.6363636363636364,0.18181818181818182,0.5454545454545454,0.49242424242424243,0.10104166666666667,0.09523809523809523,0.19008264462809915,0.6363636363636364,0.4375,0.17146832017676017,0.16328162645133887,75.5,0.18636363636363634,0.08083981526494896
11,19,0.6333333333333333,640,480,320,240,0.5,0.5,0,0,0,1,19,127,89,30,16,172,92,30,16,0.4375,0.22107438016528924,0.19421487603305784,0.6363636363636364,0.17768595041322316,0.5303030303030303,0.49242424242424243,0.09791666666666667,0.09523809523809523,0.18388429752066116,0.6363636363636364,0.4375,0.16748409567330047,0.16038041804499503,75.5,0.19545454545454544,0.0804763640993588
11,20,0.6666666666666666,640,480,320,240,0.5,0.5,0,1,1,1,0,126,90,29,15,170,93,30,15,0.4666666666666667,0.2291501976284585,0.2116600790513834,0.7,0.19377470355731224,0.5666666666666667,0.55,0.1072030651340996,0.11666666666666667,0.20286561264822134,0.7,0.4666666666666667,0.1784288142982697,0.17644070750779856,73.5,0.16820377689942906,0.07341610754973926
11,21,0.7,640,480,320,240,0.5,0.5,0,0,0,1,1,126,90,29,15,170,93,30,15,0.4666666666666667,0.23359683794466402,0.2116600790513834,0.7,0.191600790513834,0.575,0.5416666666666667,0.1072030651340996,0.10725108225108225,0.20286561264822134,0.7,0.4666666666666667,0.17929109388052347,0.17626381151567605,73.5,0.15843214756258234,0.07419116263106032
11,22,0.7333333333333333,640,480,320,240,0.5,0.5,0,0,0,1,2,126,90,29,15,170,93,30,15,0.4666666666666667,0.23359683794466402,0.2050395256916996,0.7,0.18942687747035572,0.6083333333333334,0.55,0.10379310344827586,0.10248917748917749,0.1984189723320158,0.7,0.4666666666666667,0.18165025784310435,0.17707448377360013,73.5,0.16359244620114183,0.07435183955004926
11,23,0.7666666666666667,640,480,320,240,0.5,0.5,0,0,0,1,3,126,90,29,15,170,93,30,15,0.4666666666666667,0.23142292490118577,0.2182806324110672,0.7,0.20266798418972332,0.5833333333333333,0.5666666666666667,0.11061302681992337,0.09588744588744588,0.2051383399209486,0.7,0.4666666666666667,0.1829357388461052,0.17985525007904077,73.5,0.16128678085199824,0.07396682388370365
11,24,0.8,640,480,320,240,0.5,0.5,0,0,0,1,4,126,90,29,15,170,93,30,15,0.4666666666666667,0.22924901185770752,0.2182806324110672,0.7,0.20266798418972332,0.5833333333333333,0.5666666666666667,0.11061302681992337,0.10281385281385282,0.2051383399209486,0.7,0.4666666666666667,0.1816708498675771,0.17985525007904077,73.5,0.16128678085199824,0.07341661961227183
11,25,0.8333333333333334,640,480,320,240,0.5,0.5,0,0,0,1,5,126,90,29,15,170,93,30,15,0.4666666666666667,0.23814229249011856,0.21600790513833992,0.7,0.20039525691699606,0.5916666666666667,0.5666666666666667,0.10950191570881226,0.10519480519480519,0.20286561264822134,0.7,0.4666666666666667,0.18476431155292242,0.1826891806832483,74.0,0.16381203337725075,0.07330872665271639
11,26,0.8666666666666667,640,480,320,240,0.5,0.5,0,0,0,1,6,126,90,29,15,170,93,30,15,0.4666666666666667,0.2358695652173913,0.21837944664031622,0.7,0.20276679841897233,0.5916666666666667,0.5666666666666667,0.11057471264367816,0.09826839826839827,0.20741106719367589,0.7,0.4666666666666667,0.18537469131858736,0.18006373228868555,73.5,0.16622749231444883,0.07358760697955069
11,27,0.9,640,480,320,240,0.5,0.5,0,0,0,1,7,126,90,29,15,170,93,30,15,0.4666666666666667,0.23814229249011856,0.21393280632411066,0.7,0.20286561264822134,0.6166666666666667,0.5916666666666667,0.10831417624521072,0.10746753246753246,0.2051383399209486,0.7,0.4666666666666667,0.1849431725924979,0.17962083105870802,73.5,0.1660079051383399,0.07356366459627328
11,28,0.9333333333333333,640,480,320,240,0.5,0.5,0,0,0,1,8,126,90,29,15,170,93,30,15,0.4666666666666667,0.23814229249011856,0.21393280632411066,0.7,0.20286561264822134,0.6166666666666667,0.5916666666666667,0.10831417624521072,0.10519480519480519,0.2051383399209486,0.7,0.4666666666666667,0.1849431725924979,0.17962083105870802,73.5,0.16853315766359245,0.07354622679111171
11,29,0.9666666666666667,640,480,320,240,0.5,0.5,0,0,0,1,9,126,90,29,15,170,93,30,15,0.4666666666666667,0.2359683794466403,0.20938735177865614,0.7,0.191600790513834,0.5916666666666667,0.55,0.1060919540229885,0.10984848484848485,0.20059288537549408,0.7,0.4666666666666667,0.18466271227642822,0.17866082694551072,74.0,0.17116820377689942,0.07340200507080302
11,30,1.0,640,480,320,240,0.5,0.5,0,0,0,1,10,126,90,29,15,170,93,30,15,0.4666666666666667,0.22687747035573122,0.2115612648221344,0.7,0.19377470355731224,0.5833333333333334,0.5583333333333333,0.10724137931034483,0.11201298701298701,0.20276679841897233,0.7,0.4666666666666667,0.18320731839237936,0.1805426092794175,73.5,0.17863416776460256,0.07402191904429758
11,31,1.0333333333333334,640,480,320,240,0.5,0.5,0,0,0,1,11,126,90,29,15,170,93,30,15,0.4666666666666667,0.23359683794466402,0.2116600790513834,0.7,0.1960474308300395,0.6000000000000001,0.5583333333333333,0.1072030651340996,0.11201298701298701,0.20286561264822134,0.7,0.4666666666666667,0.18304643775820004,0.1791926273961308,74.0,0.18620992534036013,0.07402423024545787
11,32,1.0666666666666667,640,480,320,240,0.5,0.5,0,0,0,1,12,126,90,29,15,170,93,30,15,0.4666666666666667,0.23369565217391303,0.2116600790513834,0.7,0.20059288537549408,0.6166666666666667,0.5833333333333333,0.1072030651340996,0.10963203463203464,0.20286561264822134,0.7,0.4666666666666667,0.18118628914099658,0.17943036346465352,74.0,0.18104962670180064,0.07454697689352419
11,33,1.1,640,480,320,240,0.5,0.5,0,0,0,1,13,126,90,29,15,170,93,30,15,0.4666666666666667,0.22697628458498023,0.20938735177865614,0.7,0.19377470355731224,0.5666666666666667,0.5416666666666667,0.1060919540229885,0.11417748917748918,0.20059288537549408,0.7,0.4666666666666667,0.1801823797615598,0.17948691311072823,74.0,0.17347386912604304,0.07504245967161566
11,34,1.1333333333333333,640,480,320,240,0.5,0.5,0,0,0,1,14,126,90,29,15,170,93,30,15,0.4666666666666667,0.22470355731225294,0.20286561264822134,0.7,0.18498023715415018,0.55,0.5166666666666666,0.10375478927203065,0.11201298701298701,0.19624505928853753,0.7,0.4666666666666667,0.17648556872750712,0.1708788850120275,74.0,0.15876152832674573,0.0761591158202411
11,35,1.1666666666666667,640,480,320,240,0.5,0.5,0,0,0,1,15,126,90,29,15,170,93,30,15,0.43333333333333335,0.22727272727272727,0.2051383399209486,0.75,0.18715415019762843,0.5666666666666667,0.5416666666666667,0.10486590038314175,0.1,0.19634387351778654,0.8,0.43333333333333335,0.18456772859104034,0.1753409108383368,74.0,0.16567852437417654,0.07661811760277233
11,36,1.2,640,480,320,240,0.5,0.5,0,0,0,1,16,126,90,29,15,170,93,30,15,0.43333333333333335,0.22272727272727272,0.20296442687747035,0.7,0.18952569169960476,0.5583333333333333,0.5333333333333333,0.10482758620689656,0.09545454545454546,0.1941699604743083,0.7,0.43333333333333335,0.17360542552122832,0.16848937042972373,74.0,0.18039086517347386,0.07682040998217468
11,37,1.2333333333333334,640,480,320,240,0.5,0.5,0,0,0,1,17,126,90,29,15,170,93,30,15,0.43333333333333335,0.21620553359683795,0.2052371541501976,0.7,0.19179841897233202,0.55,0.5416666666666667,0.10482758620689656,0.09318181818181819,0.19644268774703558,0.7,0.43333333333333335,0.17088892770624425,0.16827500183828265,74.0,0.1779754062362758,0.07792822267246821
11,38,1.2666666666666666,640,480,320,240,0.5,0.5,0,0,0,1,18,126,90,29,15,170,93,30,15,0.4666666666666667,0.2226284584980237,0.20741106719367589,0.7,0.19397233201581027,0.6,0.5666666666666667,0.10708812260536399,0.10248917748917749,0.2007905138339921,0.7,0.4666666666666667,0.1765950487467217,0.17571377711943667,74.0,0.18533157663592445,0.07853247030037308
11,39,1.3,640,480,320,240,0.5,0.5,0,0,0,1,19,126,90,29,15,170,93,30,15,0.4666666666666667,0.2358695652173913,0.20958498023715416,0.7,0.19614624505928852,0.6000000000000001,0.5583333333333333,0.10712643678160919,0.09772727272727273,0.2007905138339921,0.7,0.4666666666666667,0.1765904690795767,0.17718610532754686,74.5,0.20037329819938515,0.07812928333388691
11,40,1.3333333333333333,640,480,320,240,0.5,0.5,0,1,1,1,0,126,91,29,15,171,95,29,12,0.525,0.24130434782608695,0.2375,0.7875,0.22010869565217392,0.66875,0.6354166666666666,0.12557471264367817,0.10568181818181818,0.23097826086956522,0.7875,0.525,0.2005892554458457,0.2016394371510806,72.0,0.15562456866804691,0.07742499898510127
11,41,1.3666666666666667,640,480,320,240,0.5,0.5,0,0,0,1,1,126,91,29,15,171,95,29,12,0.525,0.21304347826086956,0.2423913043478261,0.7875,0.22499999999999998,0.6041666666666666,0.625,0.1281609195402299,0.11363636363636363,0.2331521739130435,0.7875,0.525,0.19594832735650958,0.2009106747524163,71.5,0.14527260179434093,0.07936447042585149
11,42,1.4,640,480,320,240,0.5,0.5,0,0,0,1,2,126,91,29,15,171,95,29,12,0.525,0.21793478260869564,0.22065217391304348,0.7875,0.20326086956521738,0.5916666666666667,0.56875,0.11666666666666667,0.12102272727272727,0.18043478260869567,0.7875,0.525,0.19517889243277187,0.19622001342044437,72.0,0.15769496204278813,0.08073701944545936
11,43,1.4333333333333333,640,480,320,240,0.5,0.5,0,0,0,1,3,126,91,29,15,171,95,29,12,0.48333333333333334,0.2108695652173913,0.2222826086956522,0.7875,0.20706521739130435,0.59375,0.5854166666666667,0.11752873563218391,0.11079545454545454,0.1826086956521739,0.85,0.48333333333333334,0.19275641292381457,0.196234790516854,72.0,0.16804692891649414,0.08102037916615923
11,44,1.4666666666666666,640,480,320,240,0.5,0.5,0,0,0,1,4,126,91,29,15,171,95,29,12,0.525,0.2092391304347826,0.22826086956521738,0.7875,0.2157608695652174,0.6041666666666666,0.60625,0.1206896551724138,0.11875000000000001,0.22336956521739132,0.7875,0.525,0.19271278938100392,0.1933397461003562,72.0,0.16977225672877846,0.08167793204238219
11,45,1.5,640,480,320,240,0.5,0.5,0,0,0,1,5,126,91,29,15,171,95,29,12,0.525,0.21684782608695652,0.2298913043478261,0.7875,0.21739130434782608,0.6145833333333333,0.6166666666666667,0.12155172413793103,0.11420454545454546,0.18804347826086956,0.7875,0.525,0.19618926531846909,0.1943053894468469,72.0,0.18391994478951001,0.08228372508423656
11,46,1.5333333333333334,640,480,320,240,0.5,0.5,0,0,0,1,6,126,91,29,15,171,95,29,12,0.525,0.21956521739130436,0.22826086956521738,0.7875,0.2157608695652174,0.6145833333333333,0.6166666666666667,0.1206896551724138,0.12670454545454546,0.22119565217391304,0.7875,0.525,0.19505666719713224,0.19538909520570408,72.0,0.17701863354037267,0.08244245524296676
11,47,1.5666666666666667,640,480,320,240,0.5,0.5,0,0,0,1,7,126,91,29,15,171,95,29,12,0.525,0.2222826086956522,0.24293478260869567,0.7875,0.22771739130434782,0.6145833333333333,0.6270833333333333,0.12844827586206897,0.10965909090909091,0.23152173913043478,0.7875,0.525,0.19403430746735545,0.19409559885445854,72.0,0.18391994478951001,0.0833340437624325
11,48,1.6,640,480,320,240,0.5,0.5,0,0,0,1,8,126,91,29,15,171,95,29,12,0.4916666666666667,0.2326086956521739,0.23641304347826086,0.7875,0.22119565217391304,0.625,0.6,0.125,0.10625,0.22445652173913044,0.7875,0.4916666666666667,0.19143252879123213,0.18802905080153368,72.0,0.18012422360248448,0.08357761945357853
11,49,1.6333333333333333,640,480,320,240,0.5,0.5,0,0,0,1,9,126,91,29,15,171,95,29,12,0.4916666666666667,0.22934782608695653,0.23423913043478262,0.7875,0.2190217391304348,0.59375,0.6,0.12385057471264369,0.11079545454545454,0.2222826086956522,0.7875,0.4916666666666667,0.18414575331038227,0.18824637220711216,72.0,0.18391994478951001,0.0837262006251776
11,50,1.6666666666666667,640,480,320,240,0.5,0.5,0,0,0,1,10,126,91,29,15,171,95,29,12,0.45,0.2217391304347826,0.23804347826086958,0.7875,0.22391304347826088,0.5854166666666667,0.5875,0.12586206896551724,0.10113636363636364,0.22554347826086957,0.85,0.45,0.18504198374793954,0.18802962232001919,71.5,0.17943409247757075,0.08364612511671338
11,51,1.7,640,480,320,240,0.5,0.5,0,0,0,1,11,126,91,29,15,171,95,29,12,0.4916666666666667,0.21630434782608696,0.22989130434782606,0.7375,0.2157608695652174,0.5666666666666667,0.5791666666666667,0.12155172413793103,0.10625,0.2157608695652174,0.8,0.4916666666666667,0.19309295602206628,0.18666160205978188,71.5,0.17943409247757075,0.08387630414484634
11,52,1.7333333333333334,640,480,320,240,0.5,0.5,0,0,0,1,12,126,91,29,15,171,95,29,12,0.4916666666666667,0.22499999999999998,0.2375,0.8,0.2233695652173913,0.5916666666666667,0.5895833333333333,0.12557471264367814,0.10397727272727272,0.22336956521739132,0.8,0.4916666666666667,0.19441309880172483,0.18798366903233593,71.5,0.1642512077294686,0.08381581618154511
11,53,1.7666666666666666,640,480,320,240,0.5,0.5,0,0,0,1,13,126,91,29,15,171,95,29,12,0.4916666666666667,0.22880434782608694,0.2440217391304348,0.7375,0.22771739130434782,0.625,0.5958333333333333,0.12902298850574712,0.11193181818181819,0.22989130434782606,0.85,0.4916666666666667,0.1915949201916406,0.19256896984185007,71.0,0.17218771566597654,0.08420837900377542
11,54,1.8,640,480,320,240,0.5,0.5,0,0,0,1,14,126,91,29,15,171,95,29,12,0.4916666666666667,0.22065217391304348,0.2440217391304348,0.7375,0.23423913043478262,0.59375,0.6208333333333333,0.12902298850574712,0.10909090909090909,0.22989130434782606,0.8,0.4916666666666667,0.19494425026313847,0.1869737335191628,71.0,0.17391304347826086,0.08422248609588764
11,55,1.8333333333333333,640,480,320,240,0.5,0.5,0,0,0,1,15,126,91,29,15,171,95,29,12,0.525,0.2184782608695652,0.24347826086956523,0.7875,0.23097826086956522,0.6020833333333333,0.6291666666666667,0.12873563218390804,0.10852272727272727,0.22934782608695653,0.85,0.525,0.1959022170583158,0.19410347654107665,71.0,0.17322291235334714,0.08443388949782811
11,56,1.8666666666666667,640,480,320,240,0.5,0.5,0,0,0,1,16,126,91,29,15,171,95,29,12,0.525,0.21195652173913043,0.2456521739130435,0.7875,0.2222826086956522,0.5833333333333333,0.60625,0.12988505747126436,0.11477272727272728,0.23152173913043478,0.85,0.525,0.19267690066572576,0.19754541084935606,71.0,0.1746031746031746,0.08501035196687373
11,57,1.9,640,480,320,240,0.5,0.5,0,0,0,1,17,126,91,29,15,171,95,29,12,0.4916666666666667,0.21413043478260868,0.23586956521739133,0.7875,0.21250000000000002,0.59375,0.5875,0.12471264367816093,0.11420454545454546,0.22391304347826085,0.85,0.4916666666666667,0.1849858706285502,0.19247390699440187,71.0,0.1808143547273982,0.08409237608086709
11,58,1.9333333333333333,640,480,320,240,0.5,0.5,0,0,0,1,18,126,91,29,15,171,95,29,12,0.525,0.21413043478260868,0.22282608695652173,0.7875,0.21032608695652175,0.59375,0.6375,0.11781609195402298,0.11931818181818182,0.21793478260869564,0.85,0.525,0.18672781215358353,0.19281070564354363,71.0,0.17943409247757075,0.08455090731944952
11,59,1.9666666666666666,640,480,320,240,0.5,0.5,0,0,0,1,19,126,91,29,15,171,95,29,12,0.525,0.22119565217391304,0.23043478260869565,0.7875,0.21793478260869564,0.6333333333333333,0.61875,0.12183908045977013,0.11363636363636363,0.22119565217391304,0.7875,0.525,0.19031003834453958,0.18781825595552476,71.0,0.1911663216011042,0.0846113952827508
11,60,2.0,640,480,320,240,0.5,0.5,0,1,1,1,0,125,91,30,16,170,94,30,15,0.45208333333333334,0.22830578512396693,0.2053719008264463,0.6681818181818182,0.1944214876033058,0.5704545454545455,0.525,0.10166666666666666,0.09588744588744588,0.19917355371900825,0.6681818181818182,0.45208333333333334,0.16299320591346672,0.1594143994325154,75.5,0.1904040404040404,0.08176542931222072
11,61,2.033333333333333,640,480,320,240,0.5,0.5,0,0,0,1,1,125,91,30,16,170,94,30,15,0.42083333333333334,0.23264462809917352,0.20743801652892563,0.7181818181818183,0.19648760330578513,0.5871212121212122,0.5409090909090909,0.10270833333333333,0.08441558441558442,0.1762396694214876,0.7181818181818183,0.42083333333333334,0.16824694832278403,0.1618159238131568,75.5,0.19191919191919193,0.08202670324328079
11,62,2.066666666666667,640,480,320,240,0.5,0.5,0,0,0,1,2,125,91,30,16,170,94,30,15,0.42083333333333334,0.23491735537190084,0.2097107438016529,0.7181818181818183,0.1987603305785124,0.5787878787878789,0.525,0.10381944444444444,0.07727272727272727,0.20144628099173553,0.7181818181818183,0.42083333333333334,0.16750741886926618,0.16013488443420748,75.5,0.19621212121212123,0.08158859411533206
11,63,2.1,640,480,320,240,0.5,0.5,0,0,0,1,3,125,91,30,16,170,94,30,15,0.45208333333333334,0.23491735537190084,0.2053719008264463,0.7181818181818183,0.18987603305785122,0.5780303030303031,0.5242424242424242,0.10166666666666666,0.08376623376623377,0.2012396694214876,0.7181818181818183,0.45208333333333334,0.17059991954118925,0.164941616944483,75.5,0.18282828282828284,0.0816231161886242
11,64,2.1333333333333333,640,480,320,240,0.5,0.5,0,0,0,1,4,125,91,30,16,170,94,30,15,0.45208333333333334,0.22603305785123967,0.20289256198347105,0.6681818181818182,0.18739669421487604,0.5704545454545455,0.5325757575757576,0.10048611111111111,0.09783549783549783,0.19669421487603306,0.7181818181818183,0.45208333333333334,0.1709143087023653,0.16772193154228443,75.5,0.18005050505050504,0.08124424149825218
11,65,2.1666666666666665,640,480,320,240,0.5,0.5,0,0,0,1,5,125,91,30,16,170,94,30,15,0.45208333333333334,0.23037190082644626,0.2006198347107438,0.6681818181818182,0.18739669421487604,0.5704545454545455,0.525,0.09937499999999999,0.09632034632034632,0.16942148760330578,0.6681818181818182,0.45208333333333334,0.17115379915644902,0.1629034943641654,75.5,0.19570707070707072,0.08184335717758179
11,66,2.2,640,480,320,240,0.5,0.5,0,0,0,1,6,125,91,30,16,170,94,30,15,0.41875,0.23016528925619834,0.2006198347107438,0.6681818181818182,0.18739669421487604,0.5704545454545455,0.5242424242424242,0.09937499999999999,0.09632034632034632,0.19194214876033056,0.6681818181818182,0.41875,0.16795271708979453,0.1628304997668102,75.5,0.20530303030303032,0.08181317568349657
11,67,2.2333333333333334,640,480,320,240,0.5,0.5,0,0,0,1,7,125,91,30,16,170,94,30,15,0.41875,0.22561983471074382,0.19400826446280992,0.6681818181818182,0.18078512396694213,0.5621212121212121,0.5166666666666666,0.0961111111111111,0.10108225108225108,0.16508264462809918,0.6681818181818182,0.41875,0.1656078016020231,0.1639319036098776,75.5,0.2047979797979798,0.08146752089265459
11,68,2.2666666666666666,640,480,320,240,0.5,0.5,0,0,0,1,8,125,91,30,16,170,94,30,15,0.45208333333333334,0.23243801652892562,0.2006198347107438,0.6681818181818182,0.18285123966942146,0.5621212121212121,0.5242424242424242,0.09937499999999999,0.10108225108225108,0.19194214876033056,0.7181818181818183,0.45208333333333334,0.17048730922163238,0.16924807868380137,75.5,0.1803030303030303,0.08116327522744632
11,69,2.3,640,480,320,240,0.5,0.5,0,0,0,1,9,125,91,30,16,170,94,30,15,0.45208333333333334,0.22830578512396693,0.20082644628099172,0.7181818181818183,0.18305785123966942,0.5393939393939393,0.5159090909090909,0.09944444444444445,0.10086580086580087,0.1921487603305785,0.7181818181818183,0.45208333333333334,0.17232753851877125,0.16755592247585321,75.5,0.17323232323232324,0.08135787786188856
